protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
923	P50225	Sulfotransferase 1A1 OS=Homo sapiens OX=9606 GN=SULT1A1 PE=1 SV=3	SULT1A1	34257.2	6.11444	0.0	74	251	17	6	1	6	6	LIGHT	1.25808e+07	3.77443e+06	1.0	0.303104	0.0	0.126615
924	Q96BZ8	Leukocyte receptor cluster member 1 OS=Homo sapiens OX=9606 GN=LENG1 PE=1 SV=1	LENG1	30510.9	5.48456	0.00366077	37	37	1	1	0	1	1	LIGHT	557565.0	518007.0	1.0	0.929053	0.0	0.0
925	A0A087WZT2|Q6UX53	Methyltransferase-like protein 7B OS=Homo sapiens OX=9606 GN=METTL7B PE=1 SV=1|Methyltransferase-like protein 7B OS=Homo sapiens OX=9606 GN=METTL7B PE=1 SV=2	METTL7B	31837.3|28269.5	5.69886	0.000559284	50	50	3	1	1	1	1	LIGHT	1.26119e+06	353570.0	1.0	0.280346	0.0	0.0
926	Q15293	Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1	RCN1	38866.2	7.21096	0.0	106	619	59	11	11	9	9	LIGHT	1.351e+08	4.77126e+07	1.0	0.351826	0.0	0.22049
927	Q06190	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha OS=Homo sapiens OX=9606 GN=PPP2R3A PE=1 SV=1	PPP2R3A	131621.0	5.40363	0.0	67	247	12	6	1	5	5	LIGHT	2.39533e+06	1.60994e+06	1.0	0.696027	0.0	0.422199
928	O95059	Ribonuclease P protein subunit p14 OS=Homo sapiens OX=9606 GN=RPP14 PE=1 SV=3	RPP14	13912.3	5.83719	0.00497138	36	36	1	1	0	1	1	LIGHT	1.1601e+06	499964.0	1.0	0.430964	0.0	0.0
929	P51571	Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1	SSR4	19157.7	6.74308	0.0	80	306	30	6	3	8	5	LIGHT	5.81904e+07	3.28087e+07	1.0	0.537642	0.0	0.266211
930	P52888	Thimet oligopeptidase OS=Homo sapiens OX=9606 GN=THOP1 PE=1 SV=2	THOP1	79701.8	6.53243	0.0	97	759	37	17	7	14	14	LIGHT	4.73905e+07	1.821e+07	1.0	0.413903	0.0	0.214651
931	Q9NP97	Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=3	DYNLRB1	10914.7	6.25153	0.000218341	58	249	12	5	2	4	4	LIGHT	1.84779e+07	1.05487e+07	1.0	0.560158	0.0	0.241729
932	Q9NP92	39S ribosomal protein S30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS30 PE=1 SV=2	MRPS30	50960.0	5.94792	0.000417624	56	281	17	7	5	5	5	LIGHT	1.04591e+07	3.61206e+06	1.0	0.350001	0.0	0.240111
933	Q9Y230	RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3	RUVBL2	51295.6	7.06624	0.0	105	1207	77	21	9	24	20	LIGHT	2.09831e+08	7.07755e+07	1.0	0.367695	0.0	0.207807
934	P10515	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3	DLAT	69466.3	6.70677	0.0	89	738	43	15	13	12	10	LIGHT	8.28282e+07	2.40518e+07	1.0	0.302023	0.0	0.202631
935	Q6P5Z2	Serine/threonine-protein kinase N3 OS=Homo sapiens OX=9606 GN=PKN3 PE=1 SV=1	PKN3	100441.0	5.13522	0.000218341	58	135	14	3	4	1	1	LIGHT	0.0	183396.0	1.0	inf	0.0	nan
936	B7WPL0|Q9NVN3|Q9NVN3-1|Q9NVN3-3	Synembryn-B OS=Homo sapiens OX=9606 GN=RIC8B PE=1 SV=1|Synembryn-B OS=Homo sapiens OX=9606 GN=RIC8B PE=1 SV=2|Isoform 1 of Synembryn-B OS=Homo sapiens OX=9606 GN=RIC8B|Isoform 3 of Synembryn-B OS=Homo sapiens OX=9606 GN=RIC8B	RIC8B	64252.0|59585.8|61599.7|56819.3	4.82587	0.0	81	172	7	2	1	2	2	LIGHT	432236.0	273344.0	1.0	0.672873	0.0	0.155418
937	Q96DZ1|Q96DZ1-2|Q96DZ1-3	Endoplasmic reticulum lectin 1 OS=Homo sapiens OX=9606 GN=ERLEC1 PE=1 SV=1|Isoform 2 of Endoplasmic reticulum lectin 1 OS=Homo sapiens OX=9606 GN=ERLEC1|Isoform 3 of Endoplasmic reticulum lectin 1 OS=Homo sapiens OX=9606 GN=ERLEC1	ERLEC1	55678.6|49649.5|52676.1	5.40724	0.000549451	49	148	7	4	2	2	2	LIGHT	1.25992e+06	822134.0	1.0	0.570129	0.0	0.204429
938	E9PE46	Protein ZNF738 OS=Homo sapiens OX=9606 GN=ZNF738 PE=1 SV=1	ZNF738	13627.8	5.15787	0.0263087	26	52	4	2	1	1	1	LIGHT	250681.0	285840.0	1.0	1.14025	0.0	0.0
939	O75489	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS3 PE=1 SV=1	NDUFS3	30336.8	6.14168	0.0	67	381	19	8	2	7	6	LIGHT	1.25323e+07	4.50412e+06	1.0	0.386172	0.0	0.121193
940	Q8NEF9	Serum response factor-binding protein 1 OS=Homo sapiens OX=9606 GN=SRFBP1 PE=1 SV=1	SRFBP1	48718.5	5.85133	0.0	94	495	21	11	3	10	9	LIGHT	6.7133e+06	6.75572e+06	1.0	1.05875	0.0	0.79755
941	P08575|P08575-10|P08575-4|P08575-5|P08575-6|P08575-7|P08575-8|P08575-9	Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC PE=1 SV=3|Isoform 8 of Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC|Isoform 2 of Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC|Isoform 3 of Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC|Isoform 4 of Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC|Isoform 5 of Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC|Isoform 6 of Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC|Isoform 7 of Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens OX=9606 GN=PTPRC	PTPRC	148876.0|137390.0|132530.0|144016.0|144290.0|141976.0|139430.0|137116.0	6.25084	0.00639786	35	59	11	2	3	1	1	LIGHT	4.25209e+06	0.0	1.0	0.0	0.0	0.0
942	G3XAI9|Q5BKY9|Q8N9E0	Protein FAM133B OS=Homo sapiens OX=9606 GN=FAM133B PE=1 SV=1|Protein FAM133B OS=Homo sapiens OX=9606 GN=FAM133B PE=1 SV=1|Protein FAM133A OS=Homo sapiens OX=9606 GN=FAM133A PE=1 SV=1	FAM133B|FAM133A	12402.6|28367.9|29037.2	5.89316	0.000540054	48	86	7	2	2	1	1	LIGHT	2.67647e+06	1.19873e+06	1.0	0.447878	0.0	0.0
943	Q8IYB7	DIS3-like exonuclease 2 OS=Homo sapiens OX=9606 GN=DIS3L2 PE=1 SV=4	DIS3L2	100243.0	5.95323	0.000685518	45	446	17	12	3	10	10	LIGHT	8.01073e+06	4.18469e+06	1.0	0.556238	0.0	0.316827
944	Q8IYB1	Protein MB21D2 OS=Homo sapiens OX=9606 GN=MB21D2 PE=1 SV=3	MB21D2	56391.5	5.85525	0.0	71	139	4	3	2	1	1	LIGHT	1.08475e+06	500142.0	1.0	0.461065	0.0	0.0
945	B4DLN1	cDNA FLJ60124, highly similar to Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 PE=2 SV=1	B4DLN1	48581.9	5.22322	0.0	64	268	15	1	9	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
946	Q8IYB8	ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Homo sapiens OX=9606 GN=SUPV3L1 PE=1 SV=1	SUPV3L1	88790.7	5.63227	0.0	62	402	22	10	5	7	7	LIGHT	4.30038e+06	1.72263e+06	1.0	0.404285	0.0	0.293824
947	F5GXX5|P61803	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Homo sapiens OX=9606 GN=DAD1 PE=1 SV=1|Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Homo sapiens OX=9606 GN=DAD1 PE=1 SV=3	DAD1	9605.12|12659.6	6.25229	0.0	89	186	16	3	1	5	3	LIGHT	4.10349e+07	1.42553e+07	1.0	0.348547	0.0	0.194485
948	A0A096LNH6	Dedicator of cytokinesis protein 1 OS=Homo sapiens OX=9606 GN=DOCK1 PE=1 SV=1	DOCK1	218584.0	5.61892	0.0	69	742	34	18	14	7	7	LIGHT	5.24759e+06	3.09953e+06	1.0	0.631152	0.0	0.267849
949	A0A2R8YD71|F8W1P7|P49281-2|P49281-3|P49281-5	Natural resistance-associated macrophage protein 2 OS=Homo sapiens OX=9606 GN=SLC11A2 PE=1 SV=1|Natural resistance-associated macrophage protein 2 OS=Homo sapiens OX=9606 GN=SLC11A2 PE=1 SV=1|Isoform 1 of Natural resistance-associated macrophage protein 2 OS=Homo sapiens OX=9606 GN=SLC11A2|Isoform 3 of Natural resistance-associated macrophage protein 2 OS=Homo sapiens OX=9606 GN=SLC11A2|Isoform 5 of Natural resistance-associated macrophage protein 2 OS=Homo sapiens OX=9606 GN=SLC11A2	SLC11A2	63310.9|53259.2|61986.2|65288.9|61579.0	5.17946	0.0188782	28	28	3	1	0	1	1	LIGHT	273136.0	230460.0	1.0	0.843754	0.0	0.0
950	###REV###E9PEJ6|###REV###H0Y547|###REV###P98196	Reverse sequence, was Phospholipid-transporting ATPase OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=1|Reverse sequence, was Phospholipid-transporting ATPase (Fragment) OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=1|Reverse sequence, was Probable phospholipid-transporting ATPase IH OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=3	###ATP11A###	137414.0|107810.0|131155.0	4.822	0.0148086	30	54	2	2	1	1	1	LIGHT	0.0	98021.8	1.0	inf	0.0	nan
951	Q9NZN5|Q9NZN5-2	Rho guanine nucleotide exchange factor 12 OS=Homo sapiens OX=9606 GN=ARHGEF12 PE=1 SV=1|Isoform 2 of Rho guanine nucleotide exchange factor 12 OS=Homo sapiens OX=9606 GN=ARHGEF12	ARHGEF12	174094.0|171978.0	5.44552	0.0	136	720	29	14	11	6	6	LIGHT	2.08094e+06	1.63192e+06	1.0	0.754145	0.0	0.730247
952	Q9ULL5|Q9ULL5-2	Proline-rich protein 12 OS=Homo sapiens OX=9606 GN=PRR12 PE=1 SV=3|Isoform 2 of Proline-rich protein 12 OS=Homo sapiens OX=9606 GN=PRR12	PRR12	211883.0|203814.0	5.45639	0.0	102	372	14	8	2	6	6	LIGHT	3.66412e+06	2.61573e+06	1.0	0.507164	0.0	1.04558
953	F5H7I4|Q06547|Q06547-2	GA-binding protein subunit beta-1 OS=Homo sapiens OX=9606 GN=GABPB1 PE=1 SV=1|GA-binding protein subunit beta-1 OS=Homo sapiens OX=9606 GN=GABPB1 PE=1 SV=2|Isoform 2 of GA-binding protein subunit beta-1 OS=Homo sapiens OX=9606 GN=GABPB1	GABPB1	34289.3|42570.6|41410.1	5.56219	0.000697229	46	102	7	3	0	3	3	LIGHT	1.93396e+06	1.07536e+06	1.0	0.52994	0.0	0.16615
954	O43665|O43665-1|O43665-2	Regulator of G-protein signaling 10 OS=Homo sapiens OX=9606 GN=RGS10 PE=1 SV=3|Isoform 1 of Regulator of G-protein signaling 10 OS=Homo sapiens OX=9606 GN=RGS10|Isoform 2 of Regulator of G-protein signaling 10 OS=Homo sapiens OX=9606 GN=RGS10	RGS10	21253.7|20337.0|19652.7	4.86822	0.0296385	25	25	1	1	0	1	1	LIGHT	164631.0	0.0	1.0	0.0	0.0	0.0
955	Q69YQ0|Q69YQ0-2	Cytospin-A OS=Homo sapiens OX=9606 GN=SPECC1L PE=1 SV=2|Isoform 2 of Cytospin-A OS=Homo sapiens OX=9606 GN=SPECC1L	SPECC1L	124925.0|120450.0	5.96054	0.0	83	954	41	19	10	15	14	LIGHT	1.36744e+07	1.15774e+07	1.0	0.879822	0.0	0.423969
956	E7ET07|Q9NXR8	Inhibitor of growth protein OS=Homo sapiens OX=9606 GN=ING3 PE=1 SV=1|Inhibitor of growth protein 3 OS=Homo sapiens OX=9606 GN=ING3 PE=1 SV=2	ING3	45345.5|47226.4	4.68959	0.0	71	157	5	3	2	1	1	LIGHT	80310.2	58590.6	1.0	0.729553	0.0	0.0
957	Q9Y6A4	Cilia- and flagella-associated protein 20 OS=Homo sapiens OX=9606 GN=CFAP20 PE=1 SV=1	CFAP20	22931.1	6.36384	0.0	65	128	4	2	0	2	2	LIGHT	9.20194e+06	4.22559e+06	1.0	0.476758	0.0	0.201649
958	A0A494BZT8|Q9Y6A5	Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens OX=9606 GN=TACC3 PE=1 SV=1|Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens OX=9606 GN=TACC3 PE=1 SV=1	TACC3	90671.8|91159.1	5.81832	0.0	66	300	14	7	4	5	4	LIGHT	2.25424e+06	4.85627e+06	1.0	2.29385	0.0	2.25522
959	P51654|P51654-3	Glypican-3 OS=Homo sapiens OX=9606 GN=GPC3 PE=1 SV=1|Isoform 3 of Glypican-3 OS=Homo sapiens OX=9606 GN=GPC3	GPC3	66546.1|69452.7	6.0085	0.0	71	287	15	6	4	5	5	LIGHT	1.94406e+06	1.5135e+07	1.0	7.54118	0.0	5.17838
960	O95684|O95684-2	FGFR1 oncogene partner OS=Homo sapiens OX=9606 GN=FGFR1OP PE=1 SV=1|Isoform 2 of FGFR1 oncogene partner OS=Homo sapiens OX=9606 GN=FGFR1OP	FGFR1OP	43153.0|40996.8	5.42367	0.0	104	322	10	6	2	4	4	LIGHT	4.55284e+06	2.06349e+06	1.0	0.497414	0.0	0.178432
961	Q969G9	Protein naked cuticle homolog 1 OS=Homo sapiens OX=9606 GN=NKD1 PE=1 SV=1	NKD1	52651.6	4.91691	0.000385951	52	80	3	2	2	1	1	LIGHT	0.0	146448.0	1.0	inf	0.0	nan
962	P0C7W6	Coiled-coil domain-containing protein 172 OS=Homo sapiens OX=9606 GN=CCDC172 PE=1 SV=1	CCDC172	31186.8	6.24448	0.0296385	25	25	3	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
963	Q969G6	Riboflavin kinase OS=Homo sapiens OX=9606 GN=RFK PE=1 SV=2	RFK	17669.0	5.34942	0.0148086	30	30	2	1	1	1	1	LIGHT	0.0	755127.0	1.0	inf	0.0	nan
964	Q5HYI7	Metaxin-3 OS=Homo sapiens OX=9606 GN=MTX3 PE=1 SV=2	MTX3	35299.3	5.57742	0.000385951	52	145	7	4	3	2	2	LIGHT	1.55482e+06	378615.0	1.0	0.250021	0.0	0.0717919
965	Q07817|Q07817-2|Q07817-3|Q5QP56|Q5TE64|Q9H1R6	Bcl-2-like protein 1 OS=Homo sapiens OX=9606 GN=BCL2L1 PE=1 SV=1|Isoform Bcl-X(S) of Bcl-2-like protein 1 OS=Homo sapiens OX=9606 GN=BCL2L1|Isoform Bcl-X(beta) of Bcl-2-like protein 1 OS=Homo sapiens OX=9606 GN=BCL2L1|Bcl-2-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=BCL2L1 PE=1 SV=1|Bcl-2-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=BCL2L1 PE=1 SV=1|Bcl-2-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=BCL2L1 PE=1 SV=1	BCL2L1	26089.7|18882.2|25445.5|20288.8|22939.0|21073.1	5.59918	0.00497138	36	36	2	1	0	1	1	LIGHT	510616.0	472961.0	1.0	0.926257	0.0	0.0
966	P07919	Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2	UQCRH	11017.0	5.19998	0.0218335	27	27	1	1	0	1	1	LIGHT	215265.0	0.0	1.0	0.0	0.0	0.0
967	G3V2Q1|P07910	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1|Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4	HNRNPC	33607.5|33706.6	7.1035	0.0	96	986	161	9	50	15	7	LIGHT	4.16295e+08	1.05235e+08	1.0	0.269797	0.0	0.304096
968	Q9HB40	Retinoid-inducible serine carboxypeptidase OS=Homo sapiens OX=9606 GN=SCPEP1 PE=1 SV=1	SCPEP1	51082.9	5.90765	0.0	71	329	16	7	3	7	6	LIGHT	8.85986e+06	4.15357e+06	1.0	0.52038	0.0	0.3074
969	Q8IXB1	DnaJ homolog subfamily C member 10 OS=Homo sapiens OX=9606 GN=DNAJC10 PE=1 SV=2	DNAJC10	92332.8	6.31059	0.0	72	623	29	14	6	11	10	LIGHT	2.9187e+07	1.331e+07	1.0	0.466281	0.0	0.226802
970	###REV###Q8N9V7	Reverse sequence, was Protein TOPAZ1 OS=Homo sapiens OX=9606 GN=TOPAZ1 PE=2 SV=3	###TOPAZ1###	193315.0	5.88538	0.0263087	26	52	5	2	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
971	Q5VTE6|Q5VTE6-2	Protein angel homolog 2 OS=Homo sapiens OX=9606 GN=ANGEL2 PE=2 SV=1|Isoform 2 of Protein angel homolog 2 OS=Homo sapiens OX=9606 GN=ANGEL2	ANGEL2	63439.5|42706.7	5.72113	0.0	64	190	9	4	2	4	4	LIGHT	2.23407e+06	1.30942e+06	1.0	0.500253	0.0	0.447658
972	Q01518|Q01518-2	Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5|Isoform 2 of Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1	CAP1	52324.9|52253.8	7.27476	0.0	97	1060	98	20	24	24	19	LIGHT	3.32001e+08	1.14877e+08	1.0	0.337628	0.0	0.271231
973	O60814|P58876|P62807|Q5QNW6|Q5QNW6-2|Q93079|Q99877|Q99879|Q99880|U3KQK0	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3|Histone H2B type 1-D OS=Homo sapiens OX=9606 GN=HIST1H2BD PE=1 SV=2|Histone H2B type 1-C/E/F/G/I OS=Homo sapiens OX=9606 GN=H2BC4 PE=1 SV=4|Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=HIST2H2BF PE=1 SV=3|Isoform 2 of Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=HIST2H2BF|Histone H2B type 1-H OS=Homo sapiens OX=9606 GN=HIST1H2BH PE=1 SV=3|Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 SV=3|Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=H2BC14 PE=1 SV=3|Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3|Histone H2B OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 SV=1	H2BC12|HIST1H2BD|H2BC4|HIST2H2BF|HIST1H2BH|H2BC15|H2BC14|H2BC13	13881.6|13927.6|13897.6|13911.6|14832.2|13883.5|13913.5|13980.6|13943.6|18792.3	5.72434	0.0	104	410	306	2	60	19	2	LIGHT	3.30364e+08	1.065e+08	1.0	0.30497	0.0	0.515486
974	E5RJD9|Q49A92|Q49A92-2|Q49A92-3	Uncharacterized protein C8orf34 OS=Homo sapiens OX=9606 GN=C8orf34 PE=4 SV=1|Uncharacterized protein C8orf34 OS=Homo sapiens OX=9606 GN=C8orf34 PE=2 SV=3|Isoform 2 of Uncharacterized protein C8orf34 OS=Homo sapiens OX=9606 GN=C8orf34|Isoform 3 of Uncharacterized protein C8orf34 OS=Homo sapiens OX=9606 GN=C8orf34	C8ORF34	23199.8|59739.1|47848.8|32440.5	5.13328	0.0127533	31	31	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
975	A0A0U1RRL5|P32519|P32519-2	ETS-related transcription factor Elf-1 (Fragment) OS=Homo sapiens OX=9606 GN=ELF1 PE=1 SV=1|ETS-related transcription factor Elf-1 OS=Homo sapiens OX=9606 GN=ELF1 PE=1 SV=2|Isoform 2 of ETS-related transcription factor Elf-1 OS=Homo sapiens OX=9606 GN=ELF1	ELF1	67239.0|67684.2|65117.0	5.43145	0.0	69	98	5	2	1	1	1	LIGHT	0.0	375515.0	1.0	inf	0.0	nan
976	Q9BT78	COP9 signalosome complex subunit 4 OS=Homo sapiens OX=9606 GN=COPS4 PE=1 SV=1	COPS4	46524.8	6.43338	0.0	82	833	42	16	5	16	13	LIGHT	4.55638e+07	1.89793e+07	1.0	0.432904	0.0	0.408577
977	Q9NYV4|Q9NYV4-2	Cyclin-dependent kinase 12 OS=Homo sapiens OX=9606 GN=CDK12 PE=1 SV=2|Isoform 2 of Cyclin-dependent kinase 12 OS=Homo sapiens OX=9606 GN=CDK12	CDK12	164738.0|163756.0	5.7357	0.0	150	678	31	10	7	7	7	LIGHT	6.3811e+06	3.09109e+06	1.0	0.489071	0.0	0.272296
978	F8W8R3|P49005	DNA polymerase delta subunit 2 OS=Homo sapiens OX=9606 GN=POLD2 PE=1 SV=1|DNA polymerase delta subunit 2 OS=Homo sapiens OX=9606 GN=POLD2 PE=1 SV=1	POLD2	50151.4|51884.2	5.69844	0.0	86	434	20	9	4	7	6	LIGHT	9.52855e+06	4.91056e+06	1.0	0.482321	0.0	0.487971
979	P49006	MARCKS-related protein OS=Homo sapiens OX=9606 GN=MARCKSL1 PE=1 SV=2	MARCKSL1	19574.3	5.59874	0.0	99	171	7	3	0	4	3	LIGHT	4.43706e+06	2.62636e+06	1.0	0.562892	0.0	0.784611
980	Q8TEQ8	GPI ethanolamine phosphate transferase 3 OS=Homo sapiens OX=9606 GN=PIGO PE=1 SV=3	PIGO	119535.0	4.89319	0.00287402	40	40	1	1	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
981	Q8TEQ6	Gem-associated protein 5 OS=Homo sapiens OX=9606 GN=GEMIN5 PE=1 SV=3	GEMIN5	170821.0	6.35031	0.0	63	1082	57	25	6	23	22	LIGHT	5.03448e+07	1.97248e+07	1.0	0.431308	0.0	0.393195
982	P21397	Amine oxidase [flavin-containing] A OS=Homo sapiens OX=9606 GN=MAOA PE=1 SV=1	MAOA	60156.7	5.79586	0.0	80	304	16	5	4	4	4	LIGHT	8.77612e+06	1.86639e+06	1.0	0.215054	0.0	0.0725242
983	Q8NHY2|Q8NHY2-2|Q8NHY2-4	E3 ubiquitin-protein ligase COP1 OS=Homo sapiens OX=9606 GN=COP1 PE=1 SV=1|Isoform 2 of E3 ubiquitin-protein ligase COP1 OS=Homo sapiens OX=9606 GN=COP1|Isoform 4 of E3 ubiquitin-protein ligase COP1 OS=Homo sapiens OX=9606 GN=COP1	COP1	81678.0|78896.5|79270.7	5.1206	0.000417624	56	111	4	3	2	1	1	LIGHT	238766.0	367218.0	1.0	1.53798	0.0	0.0
984	P21399	Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	ACO1	98849.8	6.32563	0.0	65	654	39	19	9	16	15	LIGHT	2.80094e+07	1.41163e+07	1.0	0.490338	0.0	0.412125
985	Q00587|Q00587-2	Cdc42 effector protein 1 OS=Homo sapiens OX=9606 GN=CDC42EP1 PE=1 SV=1|Isoform 2 of Cdc42 effector protein 1 OS=Homo sapiens OX=9606 GN=CDC42EP1	CDC42EP1	40384.1|39775.8	4.95992	0.00366077	37	95	7	2	2	1	1	LIGHT	192115.0	0.0	1.0	0.0	0.0	0.0
986	H0Y9G1|H0YCX2|Q96PV7|Q96PV7-2|Q96PV7-3	Protein FAM193B (Fragment) OS=Homo sapiens OX=9606 GN=FAM193B PE=1 SV=1|Protein FAM193B (Fragment) OS=Homo sapiens OX=9606 GN=FAM193B PE=1 SV=1|Protein FAM193B OS=Homo sapiens OX=9606 GN=FAM193B PE=1 SV=3|Isoform 2 of Protein FAM193B OS=Homo sapiens OX=9606 GN=FAM193B|Isoform 3 of Protein FAM193B OS=Homo sapiens OX=9606 GN=FAM193B	FAM193B	15005.5|56193.4|97964.9|48965.1|88976.0	5.04263	0.000568397	51	51	1	1	0	1	1	LIGHT	169691.0	70275.0	1.0	0.414136	0.0	0.0
987	A0A087WY67|P0CG29|P0CG30|Q6ICJ4	Glutathione S-transferase theta-2 OS=Homo sapiens OX=9606 GN=GSTT2 PE=1 SV=1|Glutathione S-transferase theta-2 OS=Homo sapiens OX=9606 GN=GSTT2 PE=1 SV=1|Glutathione S-transferase theta-2B OS=Homo sapiens OX=9606 GN=GSTT2B PE=1 SV=1|Em:AP000351.3 protein OS=Homo sapiens OX=9606 GN=GSTT2B PE=1 SV=1	GSTT2|GSTT2B	27536.5|27659.6|27660.6|26102.8	5.59309	0.000540054	48	48	2	1	0	1	1	LIGHT	648504.0	227426.0	1.0	0.350693	0.0	0.0
988	Q15555	Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2 PE=1 SV=1	MAPRE2	37236.3	6.07156	0.000223164	59	375	25	10	4	10	9	LIGHT	1.22005e+07	7.25976e+06	1.0	0.677593	0.0	0.346026
989	Q15554	Telomeric repeat-binding factor 2 OS=Homo sapiens OX=9606 GN=TERF2 PE=1 SV=3	TERF2	59727.6	5.35573	0.0	80	380	16	8	4	5	5	LIGHT	2.92624e+06	1.49954e+06	1.0	0.58673	0.0	0.834545
990	Q96GM8	Target of EGR1 protein 1 OS=Homo sapiens OX=9606 GN=TOE1 PE=1 SV=1	TOE1	57367.3	5.8	0.0	90	394	14	8	6	5	5	LIGHT	8.73121e+06	2.67165e+06	1.0	0.401013	0.0	0.530296
991	###REV###A0A0J9YWL0|###REV###Q9Y4K1	Reverse sequence, was Beta/gamma crystallin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CRYBG1 PE=1 SV=1|Reverse sequence, was Beta/gamma crystallin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CRYBG1 PE=1 SV=3	###CRYBG1###	233503.0|190097.0	6.49411	0.00242365	41	41	1	1	0	1	1	LIGHT	705343.0	4.61334e+06	1.0	6.54056	0.0	0.0
992	P49789	Bis(5'-adenosyl)-triphosphatase OS=Homo sapiens OX=9606 GN=FHIT PE=1 SV=3	FHIT	16904.6	4.88596	0.000235073	61	105	3	2	1	2	2	LIGHT	296322.0	0.0	1.0	0.0	0.0	0.0
993	###REV###A8MVW0	Reverse sequence, was Protein FAM171A2 OS=Homo sapiens OX=9606 GN=FAM171A2 PE=1 SV=1	###FAM171A2###	87723.3	5.89743	0.0218335	27	27	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
