protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
1360	Q80UY2	E3 ubiquitin-protein ligase KCMF1 OS=Mus musculus OX=10090 GN=Kcmf1 PE=1 SV=1	KCMF1	42449.1	5.92905	0.0	102	155	5	2	1	1	1	LIGHT	1.61014e+06	742109.0	1.0	0.460898	0.0	0.0
1361	Q80UY1	Carnosine N-methyltransferase OS=Mus musculus OX=10090 GN=Carnmt1 PE=1 SV=1	CARNMT1	46822.2	5.9493	0.0	60	347	18	8	4	6	6	LIGHT	1.37673e+07	4.12599e+06	1.0	0.300315	0.0	0.0530572
1362	F6Q7Q7|Q7TQF2	F-box only protein 10 (Fragment) OS=Mus musculus OX=10090 GN=Fbxo10 PE=1 SV=1|F-box only protein 10 OS=Mus musculus OX=10090 GN=Fbxo10 PE=1 SV=2	FBXO10	81048.5|106065.0	5.22345	0.0	50	50	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1363	A0A0G2JEG8|Q7TQF7	Amphiphysin OS=Mus musculus OX=10090 GN=Amph PE=1 SV=1|Amphiphysin OS=Mus musculus OX=10090 GN=Amph PE=1 SV=1	AMPH	75407.5|75081.3	5.28006	0.0	52	260	11	4	3	3	3	LIGHT	2.60612e+06	1.19261e+06	1.0	0.452496	0.0	0.338165
1364	A2A6T4|Q8R035	Peptidyl-tRNA hydrolase ICT1, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl58 PE=1 SV=1|Peptidyl-tRNA hydrolase ICT1, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl58 PE=1 SV=1	MRPL58	21457.3|23633.4	6.0167	0.0	68	158	4	3	2	1	1	LIGHT	1.91546e+06	912738.0	1.0	0.476511	0.0	0.0
1365	###REV###A0A1D5RMI8|###REV###Q8K4E0	Reverse sequence, was Alstrom syndrome protein 1 homolog OS=Mus musculus OX=10090 GN=Alms1 PE=1 SV=1|Reverse sequence, was Alstrom syndrome protein 1 homolog OS=Mus musculus OX=10090 GN=Alms1 PE=1 SV=2	###ALMS1###	415755.0|362901.0	4.56859	0.0147857	28	28	1	1	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1366	Q91WG2|Q91WG2-1	Rab GTPase-binding effector protein 2 OS=Mus musculus OX=10090 GN=Rabep2 PE=1 SV=3|Isoform 2 of Rab GTPase-binding effector protein 2 OS=Mus musculus OX=10090 GN=Rabep2	RABEP2	62379.9|57873.7	5.14758	0.0	66	394	15	10	9	2	2	LIGHT	634738.0	198988.0	1.0	0.307767	0.0	0.042264
1367	Q6ZWZ2	Ubiquitin-conjugating enzyme E2 R2 OS=Mus musculus OX=10090 GN=Ube2r2 PE=1 SV=1	UBE2R2	27320.1	6.13906	0.000781983	44	128	9	4	0	4	4	LIGHT	7.62402e+06	6.62129e+06	1.0	0.864562	0.0	0.0818666
1368	Q6ZWZ4	60S ribosomal protein L36 OS=Mus musculus OX=10090 GN=Rpl36 PE=1 SV=1	RPL36	12302.9	7.62313	0.0	70	361	69	7	17	10	7	LIGHT	1.39819e+08	4.82262e+07	1.0	0.266568	0.0	3.26725
1369	A0A1W2P7A1|F7AEH4|Q6ZWZ6	40S ribosomal protein S12 OS=Mus musculus OX=10090 GN=Rps12 PE=1 SV=1|40S ribosomal protein S12 OS=Mus musculus OX=10090 GN=Rps12 PE=1 SV=1|40S ribosomal protein S12 OS=Mus musculus OX=10090 GN=Rps12 PE=1 SV=1	RPS12	16367.4|15570.1|14904.6	7.12348	0.0	60	273	33	6	10	9	6	LIGHT	1.57233e+08	3.52351e+07	1.0	0.246501	0.0	0.124793
1370	Q91WA1	TIMELESS-interacting protein OS=Mus musculus OX=10090 GN=Tipin PE=1 SV=2	TIPIN	31592.5	5.17637	0.00488787	35	57	5	2	0	3	2	LIGHT	905198.0	948992.0	1.0	1.0626	0.0	0.0781289
1371	A0A494B9T4|A0A494B9V4|A0A494BAD9|A0A494BAH9|Q91WA4	CXXC-type zinc finger protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Cxxc5 PE=1 SV=1|CXXC-type zinc finger protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Cxxc5 PE=1 SV=1|CXXC-type zinc finger protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Cxxc5 PE=1 SV=1|CXXC-type zinc finger protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Cxxc5 PE=1 SV=1|CXXC-type zinc finger protein 5 OS=Mus musculus OX=10090 GN=Cxxc5 PE=2 SV=1	CXXC5	14655.2|20439.0|22135.9|21037.3|33247.4	5.49642	0.0	133	156	4	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1372	O08528	Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1	HK2	103951.0	6.98471	0.0	107	1914	138	32	36	39	28	LIGHT	2.14507e+08	7.03021e+07	1.0	0.345871	0.0	0.205455
1373	A0A0R4J272|Q921N7	Transmembrane protein 70, mitochondrial OS=Mus musculus OX=10090 GN=Tmem70 PE=1 SV=1|Transmembrane protein 70, mitochondrial OS=Mus musculus OX=10090 GN=Tmem70 PE=2 SV=2	TMEM70	28726.4|28598.3	5.1154	0.0200107	26	26	1	1	0	1	1	LIGHT	299083.0	231590.0	1.0	0.774335	0.0	0.0
1374	Q8C196	Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Mus musculus OX=10090 GN=Cps1 PE=1 SV=2	CPS1	165711.0	4.36446	0.0	53	169	10	2	4	2	2	LIGHT	81622.5	0.0	1.0	0.0	0.0	0.0
1375	Q921N8	G protein pathway suppressor 2 OS=Mus musculus OX=10090 GN=Gps2 PE=1 SV=1	GPS2	36714.5	5.62629	0.0	49	81	5	2	1	2	2	LIGHT	2.5516e+06	1.25648e+06	1.0	0.540377	0.0	0.127522
1376	D3Z568|Q9CQH3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb5 PE=1 SV=1|NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb5 PE=1 SV=1	NDUFB5	14029.2|21753.4	6.33075	0.0	58	136	9	3	0	4	3	LIGHT	1.35827e+07	6.75884e+06	1.0	0.490837	0.0	0.170269
1377	B1AS14|Q9DB60	Prostamide/prostaglandin F synthase (Fragment) OS=Mus musculus OX=10090 GN=Prxl2b PE=1 SV=1|Prostamide/prostaglandin F synthase OS=Mus musculus OX=10090 GN=Prxl2b PE=1 SV=1	PRXL2B	12242.5|22055.4	5.40172	0.0	61	97	5	2	0	2	2	LIGHT	953909.0	590228.0	1.0	0.618679	0.0	0.00145572
1378	A0A0R4J044|P57724	Poly(rC)-binding protein 4 OS=Mus musculus OX=10090 GN=Pcbp4 PE=1 SV=1|Poly(rC)-binding protein 4 OS=Mus musculus OX=10090 GN=Pcbp4 PE=1 SV=1	PCBP4	41753.8|41771.8	6.22076	0.0	73	319	26	5	4	7	5	LIGHT	1.36483e+07	1.25408e+07	1.0	0.935907	0.0	0.256638
1379	Q9D1K2	V-type proton ATPase subunit F OS=Mus musculus OX=10090 GN=Atp6v1f PE=1 SV=2	ATP6V1F	13362.0	6.09244	0.0	65	241	15	6	3	5	3	LIGHT	7.958e+06	4.64018e+06	1.0	0.57372	0.0	0.107676
1380	Q8JZS6|Q8JZS6-2	NEDD4-binding protein 2-like 2 OS=Mus musculus OX=10090 GN=N4bp2l2 PE=2 SV=2|Isoform 2 of NEDD4-binding protein 2-like 2 OS=Mus musculus OX=10090 GN=N4bp2l2	N4BP2L2	66950.0|54841.0	5.45761	0.0	64	253	9	5	5	1	1	LIGHT	2.56381e+06	1.07982e+06	1.0	0.421179	0.0	0.0
1381	###REV###E9Q1P5|###REV###Q4ACU6-10|###REV###Q4ACU6-2	Reverse sequence, was SH3 and multiple ankyrin repeat domains protein 3 (Fragment) OS=Mus musculus OX=10090 GN=Shank3 PE=1 SV=8|Reverse sequence, was Isoform 9 of SH3 and multiple ankyrin repeat domains protein 3 OS=Mus musculus OX=10090 GN=Shank3|Reverse sequence, was Isoform 2 of SH3 and multiple ankyrin repeat domains protein 3 OS=Mus musculus OX=10090 GN=Shank3	###SHANK3###	15216.1|117064.0|77743.1	4.51022	0.0127206	29	29	3	1	1	1	1	LIGHT	0.0	57039.9	1.0	inf	0.0	nan
1382	Q8K199	COX assembly mitochondrial protein 2 homolog OS=Mus musculus OX=10090 GN=Cmc2 PE=3 SV=1	CMC2	9640.7	5.90153	0.00488787	35	35	2	1	0	1	1	LIGHT	1.55515e+06	577258.0	1.0	0.371191	0.0	0.0
1383	Q8K190	SAYSvFN domain-containing protein 1 OS=Mus musculus OX=10090 GN=Saysd1 PE=1 SV=1	SAYSD1	20861.7	5.66008	0.0	68	68	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1384	A0A0A0MQA5|P68368	Tubulin alpha chain (Fragment) OS=Mus musculus OX=10090 GN=Tuba4a PE=1 SV=1|Tubulin alpha-4A chain OS=Mus musculus OX=10090 GN=Tuba4a PE=1 SV=1	TUBA4A	53612.1|50633.6	5.44514	0.0	130	1246	303	4	120	2	2	LIGHT	1.97186e+07	806811.0	1.0	0.0538012	0.0	0.0542412
1385	Q3THJ3	Probable RNA-binding protein EIF1AD OS=Mus musculus OX=10090 GN=Eif1ad PE=1 SV=2	EIF1AD	19565.5	5.36412	0.0	110	237	9	4	2	4	3	LIGHT	2.49667e+06	1.79022e+06	1.0	0.722883	0.0	0.132686
1386	A2A9K3|Q8BMK0	Centrosomal protein of 85 kDa OS=Mus musculus OX=10090 GN=Cep85 PE=1 SV=1|Centrosomal protein of 85 kDa OS=Mus musculus OX=10090 GN=Cep85 PE=1 SV=2	CEP85	85843.9|86085.0	5.50088	0.0	87	332	11	7	2	6	5	LIGHT	1.90013e+06	2.60671e+06	1.0	1.40115	0.0	0.839169
1387	A0A1W2P7X0|E9QMV2|Q4KML4	Costars family protein ABRACL (Fragment) OS=Mus musculus OX=10090 GN=Abracl PE=1 SV=1|Costars family protein ABRACL OS=Mus musculus OX=10090 GN=Abracl PE=1 SV=1|Costars family protein ABRACL OS=Mus musculus OX=10090 GN=Abracl PE=1 SV=1	ABRACL	6490.46|9109.84|9081.83	6.00598	0.0	65	174	3	3	2	1	1	LIGHT	6.92049e+06	1.69831e+06	1.0	0.245404	0.0	0.0
1388	###REV###P34971	Reverse sequence, was Beta-1 adrenergic receptor OS=Mus musculus OX=10090 GN=Adrb1 PE=1 SV=2	###ADRB1###	51430.5	5.77223	0.000474009	45	45	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1389	Q3TC93	HCLS1-binding protein 3 OS=Mus musculus OX=10090 GN=Hs1bp3 PE=1 SV=2	HS1BP3	43778.4	5.8105	0.0	63	229	7	6	4	1	1	LIGHT	883723.0	378791.0	1.0	0.428631	0.0	0.0
1390	Q8K3P5|Q8K3P5-2|Q8K3P5-3	CCR4-NOT transcription complex subunit 6 OS=Mus musculus OX=10090 GN=Cnot6 PE=1 SV=2|Isoform 2 of CCR4-NOT transcription complex subunit 6 OS=Mus musculus OX=10090 GN=Cnot6|Isoform 3 of CCR4-NOT transcription complex subunit 6 OS=Mus musculus OX=10090 GN=Cnot6	CNOT6	63890.4|63363.1|42138.1	5.52465	0.0	58	58	1	1	0	1	1	LIGHT	592810.0	385847.0	1.0	0.650878	0.0	0.0
1391	###CONTAMINANT###Q28107	Coagulation factor V OS=Bos taurus GN=F5 PE=1 SV=1	F5	249912.0	5.19694	0.0	59	135	4	3	0	3	3	LIGHT	978294.0	0.0	1.0	0.0	0.0	0.0
1392	A0A0G2JDU2|O54992|O54992-2|O54992-5	Predicted gene 42878 OS=Mus musculus OX=10090 GN=Gm42878 PE=4 SV=1|MAP kinase-activated protein kinase 5 OS=Mus musculus OX=10090 GN=Mapkapk5 PE=1 SV=1|Isoform 2 of MAP kinase-activated protein kinase 5 OS=Mus musculus OX=10090 GN=Mapkapk5|Isoform 5 of MAP kinase-activated protein kinase 5 OS=Mus musculus OX=10090 GN=Mapkapk5	GM42878|MAPKAPK5	54376.9|54574.1|47472.1|54388.9	5.52982	0.00782888	32	111	6	4	4	1	1	LIGHT	345887.0	376104.0	1.0	1.08736	0.0	0.0
1393	Q80V31|V9GXW2	Centrosomal protein of 104 kDa OS=Mus musculus OX=10090 GN=Cep104 PE=1 SV=1|Centrosomal protein of 104 kDa (Fragment) OS=Mus musculus OX=10090 GN=Cep104 PE=1 SV=1	CEP104	104964.0|58946.4	5.64999	0.0	51	80	5	2	1	1	1	LIGHT	654505.0	350553.0	1.0	0.5356	0.0	0.0
1394	Q9DCW4	Electron transfer flavoprotein subunit beta OS=Mus musculus OX=10090 GN=Etfb PE=1 SV=3	ETFB	27834.1	6.77978	0.0	102	685	39	13	2	15	12	LIGHT	7.64961e+07	1.60515e+07	1.0	0.21099	0.0	0.105425
1395	A2BFG8	Zinc finger protein 971 OS=Mus musculus OX=10090 GN=Zfp971 PE=1 SV=1	ZFP971	55957.8	5.37304	0.0	51	118	31	1	4	1	1	LIGHT	288362.0	339291.0	1.0	1.17662	0.0	0.0
1396	O08601|O08601-2	Microsomal triglyceride transfer protein large subunit OS=Mus musculus OX=10090 GN=Mttp PE=1 SV=2|Isoform 2 of Microsomal triglyceride transfer protein large subunit OS=Mus musculus OX=10090 GN=Mttp	MTTP	99663.8|101372.0	5.46233	0.0	53	174	7	4	3	1	1	LIGHT	357708.0	233898.0	1.0	0.653878	0.0	0.0
1397	A0A0R4J0A9	Low-density lipoprotein receptor-related protein OS=Mus musculus OX=10090 GN=Lrp6 PE=1 SV=1	LRP6	183216.0	4.6391	0.0	108	300	9	6	5	1	1	LIGHT	51245.2	307576.0	1.0	6.00204	0.0	0.0
1398	Q3U3N0|Q3U3N0-2|Q3U3N0-3	Mesoderm induction early response protein 2 OS=Mus musculus OX=10090 GN=Mier2 PE=2 SV=1|Isoform 2 of Mesoderm induction early response protein 2 OS=Mus musculus OX=10090 GN=Mier2|Isoform 3 of Mesoderm induction early response protein 2 OS=Mus musculus OX=10090 GN=Mier2	MIER2	59971.9|59714.8|55017.4	4.91801	0.0	61	90	3	2	1	1	1	LIGHT	281079.0	385235.0	1.0	1.37056	0.0	0.0
1399	E9Q855|O35609|Q3UXS0	Secretory carrier-associated membrane protein OS=Mus musculus OX=10090 GN=Scamp3 PE=1 SV=1|Secretory carrier-associated membrane protein 3 OS=Mus musculus OX=10090 GN=Scamp3 PE=1 SV=3|Secretory carrier-associated membrane protein OS=Mus musculus OX=10090 GN=Scamp3 PE=1 SV=1	SCAMP3	34892.5|38832.4|38960.5	5.56892	0.0	105	286	13	5	2	5	3	LIGHT	7.77372e+06	4.99496e+06	1.0	0.619541	0.0	0.12785
1400	Q8C7V8	Coiled-coil domain-containing protein 134 OS=Mus musculus OX=10090 GN=Ccdc134 PE=1 SV=1	CCDC134	26535.0	5.89014	0.0	77	247	11	5	1	4	4	LIGHT	5.07279e+06	1.79207e+06	1.0	0.365698	0.0	0.0733937
1401	Q8C7V3	U3 small nucleolar RNA-associated protein 15 homolog OS=Mus musculus OX=10090 GN=Utp15 PE=1 SV=1	UTP15	59737.0	6.2556	0.0	77	748	37	18	9	14	14	LIGHT	3.81552e+07	1.17105e+07	1.0	0.308068	0.0	0.119728
1402	A0A0R4J1D0|P59108	Copine-2 OS=Mus musculus OX=10090 GN=Cpne2 PE=1 SV=1|Copine-2 OS=Mus musculus OX=10090 GN=Cpne2 PE=1 SV=1	CPNE2	61552.9|61680.9	5.10813	0.0	72	290	14	6	4	3	3	LIGHT	1.34857e+06	350057.0	1.0	0.278012	0.0	0.0676184
1403	O08599	Syntaxin-binding protein 1 OS=Mus musculus OX=10090 GN=Stxbp1 PE=1 SV=2	STXBP1	67925.0	5.79725	0.0	77	460	16	9	4	6	6	LIGHT	4.90297e+06	3.28535e+06	1.0	0.644502	0.0	0.105277
1404	Q9D997|Q9QZ08	N-acetyl-D-glucosamine kinase OS=Mus musculus OX=10090 GN=Nagk PE=1 SV=1|N-acetyl-D-glucosamine kinase OS=Mus musculus OX=10090 GN=Nagk PE=1 SV=3	NAGK	39664.0|37586.9	4.9553	0.000159898	46	46	1	1	0	1	1	LIGHT	232565.0	0.0	1.0	0.0	0.0	0.0
1405	Q80U78|Q80U78-2|Q80U78-3	Pumilio homolog 1 OS=Mus musculus OX=10090 GN=Pum1 PE=1 SV=2|Isoform 2 of Pumilio homolog 1 OS=Mus musculus OX=10090 GN=Pum1|Isoform 3 of Pumilio homolog 1 OS=Mus musculus OX=10090 GN=Pum1	PUM1	127225.0|126942.0|127154.0	6.32227	0.0	118	1035	59	18	10	20	16	LIGHT	3.21793e+07	2.43348e+07	1.0	0.674801	0.0	0.723302
1406	P38585	Tubulin--tyrosine ligase OS=Mus musculus OX=10090 GN=Ttl PE=1 SV=2	TTL	43508.1	5.4364	0.0	83	160	4	3	1	2	2	LIGHT	726936.0	0.0	1.0	0.0	0.0	0.0
1407	Q6NS46	Protein RRP5 homolog OS=Mus musculus OX=10090 GN=Pdcd11 PE=1 SV=2	PDCD11	209302.0	6.77312	0.0	104	3035	158	63	30	55	47	LIGHT	2.01177e+08	5.19587e+07	1.0	0.263121	0.0	0.121869
1408	A0A0G2JEY4|Q9CXL3	RIKEN cDNA 3110082I17 gene OS=Mus musculus OX=10090 GN=3110082I17Rik PE=1 SV=1|Uncharacterized protein C7orf50 homolog OS=Mus musculus OX=10090 PE=1 SV=3	3110082I17RIK|Q9CXL3	20075.4|22154.8	6.35574	0.0	61	159	10	3	1	3	3	LIGHT	1.56967e+07	4.7849e+06	1.0	0.31021	0.0	0.0273906
1409	P54763|P54763-2|P54763-4	Ephrin type-B receptor 2 OS=Mus musculus OX=10090 GN=Ephb2 PE=1 SV=3|Isoform 2 of Ephrin type-B receptor 2 OS=Mus musculus OX=10090 GN=Ephb2|Isoform 4 of Ephrin type-B receptor 2 OS=Mus musculus OX=10090 GN=Ephb2	EPHB2	111311.0|111467.0|111439.0	5.53207	0.0	102	463	19	6	3	5	5	LIGHT	2.41738e+06	2.43307e+06	1.0	0.995861	0.0	0.113818
1410	Q924Z5	Translocating chain-associated membrane protein 2 OS=Mus musculus OX=10090 GN=Tram2 PE=1 SV=1	TRAM2	43497.1	5.44203	0.0	54	54	1	1	0	1	1	LIGHT	420919.0	0.0	1.0	0.0	0.0	0.0
1411	Q9Z0Z4|Q9Z0Z4-2	Hephaestin OS=Mus musculus OX=10090 GN=Heph PE=1 SV=3|Isoform 2 of Hephaestin OS=Mus musculus OX=10090 GN=Heph	HEPH	130496.0|130425.0	4.8306	0.0	54	165	8	5	3	1	1	LIGHT	197783.0	259677.0	1.0	1.31294	0.0	0.0
1412	###REV###A0A0J9YTX7|###REV###A0A0J9YUK2|###REV###A0A0J9YUW7|###REV###A0A0J9YV21|###REV###Q6PD35|###REV###Q9JI57|###REV###Q9JI57-10|###REV###Q9JI57-2|###REV###Q9JI57-3|###REV###Q9JI57-4|###REV###Q9JI57-5|###REV###Q9JI57-6|###REV###Q9JI57-7|###REV###Q9JI57-8|###REV###Q9JI57-9	Reverse sequence, was General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1 PE=1 SV=1|Reverse sequence, was General transcription factor II-I repeat domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Gtf2ird1 PE=1 SV=1|Reverse sequence, was General transcription factor II-I repeat domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Gtf2ird1 PE=1 SV=1|Reverse sequence, was General transcription factor II-I repeat domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Gtf2ird1 PE=1 SV=1|Reverse sequence, was General transcription factor II I repeat domain-containing 1 OS=Mus musculus OX=10090 GN=Gtf2ird1 PE=1 SV=1|Reverse sequence, was General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1 PE=2 SV=2|Reverse sequence, was Isoform 10 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 1 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 3 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 4 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 5 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 6 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 7 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 8 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1|Reverse sequence, was Isoform 9 of General transcription factor II-I repeat domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gtf2ird1	###GTF2IRD1###	106307.0|21787.2|29180.8|29675.2|118201.0|124546.0|109382.0|121331.0|106252.0|109467.0|121416.0|119107.0|115892.0|112597.0|110363.0	4.9363	0.0260595	24	24	2	1	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1413	F8VPZ3	Ubiquitin-specific peptidase 32 OS=Mus musculus OX=10090 GN=Usp32 PE=1 SV=1	USP32	184126.0	4.97566	0.000474009	45	45	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1414	F8VPZ5	DNA excision repair protein ERCC-6 OS=Mus musculus OX=10090 GN=Ercc6 PE=1 SV=1	ERCC6	167223.0	5.75502	0.0	69	508	19	11	6	8	8	LIGHT	4.43234e+06	1.75772e+07	1.0	0.607396	0.0	21.3886
1415	F8VPZ9	BRD4-interacting chromatin-remodeling complex-associated protein OS=Mus musculus OX=10090 GN=Bicra PE=1 SV=1	BICRA	161710.0	5.20869	0.0	52	161	6	4	4	2	2	LIGHT	640678.0	0.0	1.0	0.0	0.0	0.0
1416	Q6PAV2|Q6PAV2-2	Probable E3 ubiquitin-protein ligase HERC4 OS=Mus musculus OX=10090 GN=Herc4 PE=1 SV=2|Isoform 2 of Probable E3 ubiquitin-protein ligase HERC4 OS=Mus musculus OX=10090 GN=Herc4	HERC4	119819.0|118994.0	5.85478	0.0	100	518	19	11	4	7	7	LIGHT	9.97825e+06	3.41606e+06	1.0	0.336459	0.0	0.15217
1417	G3X9K3	Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Mus musculus OX=10090 GN=Arfgef1 PE=1 SV=1	ARFGEF1	210534.0	5.76845	0.0	151	1253	51	17	20	8	7	LIGHT	5.67793e+06	2.41582e+06	1.0	0.414729	0.0	0.196227
1418	Q8BHR8|Q8BHR8-2	UPF0705 protein C11orf49 homolog OS=Mus musculus OX=10090 PE=1 SV=1|Isoform 2 of UPF0705 protein C11orf49 homolog OS=Mus musculus OX=10090	Q8BHR8|Q8BHR8-2	38038.8|37827.8	5.2996	0.00488787	35	61	8	1	2	1	1	LIGHT	0.0	320055.0	1.0	inf	0.0	nan
1419	Q80VD1	Protein FAM98B OS=Mus musculus OX=10090 GN=Fam98b PE=1 SV=1	FAM98B	45891.0	6.61436	0.0	99	520	29	8	4	8	7	LIGHT	3.28064e+07	9.01967e+06	1.0	0.280487	0.0	0.0390187
1420	B2RQ71|B7ZMZ7|E9PWR4	Dip2c protein OS=Mus musculus OX=10090 GN=Dip2c PE=1 SV=1|Dip2c protein OS=Mus musculus OX=10090 GN=Dip2c PE=1 SV=1|Disco-interacting protein 2 homolog C OS=Mus musculus OX=10090 GN=Dip2c PE=1 SV=1	DIP2C	172980.0|169245.0|173126.0	5.11475	0.0	96	153	4	2	2	1	1	LIGHT	140548.0	210771.0	1.0	1.49963	0.0	0.0
1421	Q8BZR9	Nuclear cap-binding protein subunit 3 OS=Mus musculus OX=10090 GN=Ncbp3 PE=1 SV=1	NCBP3	70171.1	6.24347	0.0	84	631	32	13	9	10	10	LIGHT	2.19983e+07	1.01891e+07	1.0	0.50104	0.0	0.23469
1422	P97470	Serine/threonine-protein phosphatase 4 catalytic subunit OS=Mus musculus OX=10090 GN=Ppp4c PE=1 SV=2	PPP4C	35627.6	6.46506	0.0	70	361	27	6	9	5	4	LIGHT	2.62204e+07	1.1725e+07	1.0	0.469686	0.0	0.0673501
1423	P49615	Cyclin-dependent-like kinase 5 OS=Mus musculus OX=10090 GN=Cdk5 PE=1 SV=1	CDK5	33723.4	6.00603	0.0	71	413	26	8	4	8	7	LIGHT	8.00915e+06	4.35726e+06	1.0	0.50899	0.0	0.515677
1424	A0A494B9L0|Q5RL57|Q9R0L7	A-kinase anchor protein 8-like OS=Mus musculus OX=10090 GN=Akap8l PE=1 SV=1|A kinase (PRKA) anchor protein 8-like OS=Mus musculus OX=10090 GN=Akap8l PE=1 SV=1|A-kinase anchor protein 8-like OS=Mus musculus OX=10090 GN=Akap8l PE=1 SV=1	AKAP8L	68412.1|71825.6|71978.7	5.89318	0.0	54	320	13	8	4	6	6	LIGHT	5.89169e+06	3.77804e+06	1.0	0.676077	0.0	0.496008
1425	E9Q238|E9Q944	KN motif and ankyrin repeat domains 1 OS=Mus musculus OX=10090 GN=Kank1 PE=1 SV=1|KN motif and ankyrin repeat domains 1 (Fragment) OS=Mus musculus OX=10090 GN=Kank1 PE=1 SV=1	KANK1	150100.0|127702.0	5.52893	0.0	98	574	18	12	8	4	4	LIGHT	2.12672e+06	2.42145e+06	1.0	1.01148	0.0	0.521566
1426	Q6NZF1	Zinc finger CCCH domain-containing protein 11A OS=Mus musculus OX=10090 GN=Zc3h11a PE=1 SV=1	ZC3H11A	87293.7	6.46125	0.0	114	2017	91	34	15	27	25	LIGHT	7.32031e+07	3.18335e+07	1.0	0.455986	0.0	0.171175
1427	Q9ERV1	Probable E3 ubiquitin-protein ligase makorin-2 OS=Mus musculus OX=10090 GN=Mkrn2 PE=1 SV=2	MKRN2	47934.8	5.52655	0.0	47	181	30	4	5	4	4	LIGHT	3.00155e+06	2.16157e+06	1.0	0.719379	0.0	0.0443768
1428	Q9ERV7	p53-induced death domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pidd1 PE=1 SV=1	PIDD1	101990.0	4.97208	0.0	52	174	6	5	2	3	3	LIGHT	466869.0	252274.0	1.0	0.627593	0.0	0.622101
1429	Q9JJA2	Conserved oligomeric Golgi complex subunit 8 OS=Mus musculus OX=10090 GN=Cog8 PE=1 SV=3	COG8	72298.1	5.67162	0.0	63	129	4	3	1	3	3	LIGHT	2.7074e+06	1.13216e+06	1.0	0.452049	0.0	0.104651
1430	P60003	Transcription elongation factor 1 homolog OS=Mus musculus OX=10090 GN=Elof1 PE=1 SV=1	ELOF1	9797.66	5.87173	0.00265487	38	38	4	1	1	1	1	LIGHT	2.28794e+06	325513.0	1.0	0.142273	0.0	0.0
