protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
1070	Q921C3	Bromodomain and WD repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Brwd1 PE=1 SV=2	BRWD1	262316.0	5.47762	0.0	79	533	16	10	13	1	1	LIGHT	746048.0	588643.0	1.0	0.789014	0.0	0.0
1071	Q8R205	Zinc finger CCCH domain-containing protein 10 OS=Mus musculus OX=10090 GN=Zc3h10 PE=1 SV=1	ZC3H10	46833.1	5.29738	0.0244977	24	24	1	1	0	1	1	LIGHT	163021.0	327342.0	1.0	2.00797	0.0	0.0
1072	A8C756	Thyroid adenoma-associated protein homolog OS=Mus musculus OX=10090 GN=Thada PE=1 SV=1	THADA	220457.0	5.8486	0.0	71	998	44	25	11	16	14	LIGHT	7.0522e+06	6.41737e+06	1.0	0.890124	0.0	0.279092
1073	A0A494BB10	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gm50478 PE=4 SV=1	GM50478	11141.8	5.0615	0.0	66	149	4	3	1	2	2	LIGHT	566760.0	504076.0	1.0	0.867502	0.0	0.13825
1074	A0A1Y7VME9|A0A1Y7VMH7|E9Q9B7	Kinase D-interacting substrate 220 OS=Mus musculus OX=10090 GN=Kidins220 PE=1 SV=1|Kinase D-interacting substrate 220 OS=Mus musculus OX=10090 GN=Kidins220 PE=1 SV=1|Kinase D-interacting substrate 220 OS=Mus musculus OX=10090 GN=Kidins220 PE=1 SV=1	KIDINS220	197358.0|186903.0|200713.0	4.8824	0.0	54	319	11	8	6	1	1	LIGHT	127523.0	112147.0	1.0	0.879429	0.0	0.0
1075	D3Z653|Q6KAU8	Autophagy-related 16-like 2 alpha OS=Mus musculus OX=10090 GN=Atg16l2 PE=1 SV=1|Autophagy-related protein 16-2 OS=Mus musculus OX=10090 GN=Atg16l2 PE=2 SV=2	ATG16L2	67868.6|70110.8	4.89155	0.0	88	122	3	1	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1076	P97930	Thymidylate kinase OS=Mus musculus OX=10090 GN=Dtymk PE=1 SV=2	DTYMK	24070.7	6.46749	0.0	65	253	18	5	4	8	5	LIGHT	2.01197e+07	1.66405e+07	1.0	0.788295	0.0	1.37934
1077	P97931	Uracil-DNA glycosylase OS=Mus musculus OX=10090 GN=Ung PE=1 SV=3	UNG	34132.7	5.76882	0.0	114	158	3	2	1	1	1	LIGHT	273107.0	1.29245e+06	1.0	4.73239	0.0	0.0
1078	A0A338P6D4|E9Q440|E9Q7X6|E9Q7X6-2	Protein HEG homolog 1 OS=Mus musculus OX=10090 GN=Heg1 PE=1 SV=1|Protein HEG homolog 1 OS=Mus musculus OX=10090 GN=Heg1 PE=1 SV=1|Protein HEG homolog 1 OS=Mus musculus OX=10090 GN=Heg1 PE=1 SV=1|Isoform 2 of Protein HEG homolog 1 OS=Mus musculus OX=10090 GN=Heg1	HEG1	140426.0|116725.0|143465.0|133059.0	4.80075	0.00401376	37	37	1	1	0	1	1	LIGHT	0.0	155783.0	1.0	inf	0.0	nan
1079	E9PU87|F6S7W6|Q6P4S6	Serine/threonine-protein kinase SIK3 OS=Mus musculus OX=10090 GN=Sik3 PE=1 SV=1|Serine/threonine-protein kinase SIK3 (Fragment) OS=Mus musculus OX=10090 GN=Sik3 PE=1 SV=1|Serine/threonine-protein kinase SIK3 OS=Mus musculus OX=10090 GN=Sik3 PE=1 SV=3	SIK3	151819.0|145951.0|146946.0	5.73814	0.00176835	40	155	7	5	4	1	1	LIGHT	526105.0	834065.0	1.0	1.58536	0.0	0.0
1080	A0A338P6F6|P17095|P17095-1|Q3TE85	High mobility group protein HMG-I/HMG-Y OS=Mus musculus OX=10090 GN=Hmga1 PE=1 SV=1|High mobility group protein HMG-I/HMG-Y OS=Mus musculus OX=10090 GN=Hmga1 PE=1 SV=4|Isoform HMG-Y of High mobility group protein HMG-I/HMG-Y OS=Mus musculus OX=10090 GN=Hmga1|High mobility group protein HMG-I/HMG-Y OS=Mus musculus OX=10090 GN=Hmga1 PE=1 SV=1	HMGA1	13075.9|11607.1|10610.6|11478.1	6.42331	0.0	89	307	30	5	3	8	5	LIGHT	3.98496e+07	1.91412e+07	1.0	0.481585	0.0	0.119086
1081	Q3TE80	RIKEN cDNA 2410002F23 gene OS=Mus musculus OX=10090 GN=2410002F23Rik PE=1 SV=1	2410002F23RIK	32523.8	5.28681	0.0	67	216	12	4	1	3	3	LIGHT	1.2616e+06	2.41872e+06	1.0	2.0	0.0	0.539533
1082	H9KV07|Q7TNH6	Nephrocystin-3 OS=Mus musculus OX=10090 GN=Nphp3 PE=1 SV=2|Nephrocystin-3 OS=Mus musculus OX=10090 GN=Nphp3 PE=1 SV=2	NPHP3	138535.0|151335.0	4.97151	0.0	49	179	7	5	2	2	2	LIGHT	282696.0	271799.0	1.0	0.961455	0.0	0.106428
1083	Q9QZB7	Actin-related protein 10 OS=Mus musculus OX=10090 GN=Actr10 PE=1 SV=2	ACTR10	46748.5	5.94372	0.0	101	332	19	6	2	6	6	LIGHT	6.41802e+06	7.25987e+06	1.0	1.06209	0.0	0.278912
1084	A2ABV5	Mediator of RNA polymerase II transcription subunit 14 OS=Mus musculus OX=10090 GN=Med14 PE=1 SV=1	MED14	162346.0	5.60985	0.0	78	527	24	11	5	8	8	LIGHT	3.76055e+06	2.73934e+06	1.0	0.732513	0.0	0.186264
1085	D3Z0K6	Round spermatid basic protein 1-like OS=Mus musculus OX=10090 GN=Rsbn1l PE=1 SV=1	RSBN1L	92429.8	4.84036	0.0	65	275	15	6	3	3	3	LIGHT	684517.0	594211.0	1.0	0.801861	0.0	0.604848
1086	A0A1C7ZN10|B2RRE2|E9Q405|E9QA74|E9QAX2|K3W4L0|Q9JMH9|Q9JMH9-1|Q9JMH9-2|Q9JMH9-4|Q9JMH9-5|Q9JMH9-6|Q9JMH9-7	Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1|Myo18a protein OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1|Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1|Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1|Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1|Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=1|Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=2|Isoform 1 of Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a|Isoform 2 of Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a|Isoform 4 of Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a|Isoform 5 of Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a|Isoform 6 of Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a|Isoform 7 of Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a	MYO18A	196894.0|233021.0|194553.0|187390.0|236982.0|231874.0|233637.0|231791.0|196799.0|227187.0|194953.0|234867.0|196183.0	5.00995	0.0	70	170	7	4	1	3	3	LIGHT	524835.0	529817.0	1.0	1.02447	0.0	0.152836
1087	P08030	Adenine phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Aprt PE=1 SV=2	APRT	19882.6	6.65995	0.0	51	235	16	6	3	5	5	LIGHT	2.66938e+07	1.94429e+07	1.0	0.733531	0.0	0.280902
1088	H3BJZ1|Q9DB70	FUN14 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fundc1 PE=1 SV=1|FUN14 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fundc1 PE=1 SV=1	FUNDC1	12250.1|17204.8	4.41685	0.0293289	22	22	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1089	Q8BYY4	Tetratricopeptide repeat protein 39B OS=Mus musculus OX=10090 GN=Ttc39b PE=1 SV=1	TTC39B	71160.2	4.99697	0.0	64	91	4	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1090	Q8C8M1	SIN3-HDAC complex-associated factor OS=Mus musculus OX=10090 GN=Sinhcaf PE=1 SV=1	SINHCAF	25440.6	5.66004	0.000316456	47	103	7	3	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1091	P25233	Necdin OS=Mus musculus OX=10090 GN=Ndn PE=1 SV=1	NDN	36979.1	6.09154	0.0	82	292	6	6	5	1	1	LIGHT	725562.0	1.90852e+06	1.0	2.6304	0.0	0.0
1092	Q3UQV5	Kelch repeat and BTB domain-containing protein 8 OS=Mus musculus OX=10090 GN=Kbtbd8 PE=2 SV=1	KBTBD8	69756.4	5.31514	0.0	57	340	15	10	6	5	5	LIGHT	1.54503e+06	1.37825e+06	1.0	0.936824	0.0	0.420234
1093	###CONTAMINANT###P28800	Alpha-2-antiplasmin OS=Bos taurus GN=SERPINF2 PE=1 SV=2	SERPINF2	54961.2	6.05829	0.00176835	40	135	5	4	0	4	4	LIGHT	7.01905e+06	0.0	1.0	0.0	0.0	0.0
1094	P23683	Homeobox even-skipped homolog protein 1 OS=Mus musculus OX=10090 GN=Evx1 PE=2 SV=1	EVX1	43741.2	5.27909	0.0	169	699	26	9	6	5	4	LIGHT	1.4112e+06	7.10855e+06	1.0	4.74739	0.0	2.12696
1095	D3Z632|Q64362	AKT-interacting protein OS=Mus musculus OX=10090 GN=Aktip PE=1 SV=2|AKT-interacting protein OS=Mus musculus OX=10090 GN=Aktip PE=1 SV=1	AKTIP	29310.2|33035.1	5.12382	0.00318748	38	38	3	1	0	1	1	LIGHT	335165.0	275504.0	1.0	0.821995	0.0	0.0
1096	A2A690|A2A690-2	Protein TANC2 OS=Mus musculus OX=10090 GN=Tanc2 PE=1 SV=1|Isoform 2 of Protein TANC2 OS=Mus musculus OX=10090 GN=Tanc2	TANC2	221608.0|222760.0	5.29182	0.00784476	32	55	4	1	2	1	1	LIGHT	179726.0	194765.0	1.0	1.08368	0.0	0.0
1097	A0A087WSK7	Predicted gene 28778 (Fragment) OS=Mus musculus OX=10090 GN=Gm28778 PE=4 SV=1	GM28778	25983.6	5.81415	0.0	96	185	7	1	3	1	1	LIGHT	374522.0	1.16062e+06	1.0	3.09895	0.0	0.0
1098	Q61466	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 OS=Mus musculus OX=10090 GN=Smarcd1 PE=1 SV=3	SMARCD1	58493.0	6.32752	0.0	95	961	63	15	11	18	13	LIGHT	3.14563e+07	2.23888e+07	1.0	0.718949	0.0	0.304996
1099	Q8BGV0	Probable asparagine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Nars2 PE=1 SV=1	NARS2	54554.7	5.15969	0.0	54	107	6	3	1	2	2	LIGHT	840844.0	704122.0	1.0	0.922981	0.0	0.293415
1100	P41778|P41778-2	Pre-B-cell leukemia transcription factor 1 OS=Mus musculus OX=10090 GN=Pbx1 PE=1 SV=2|Isoform PBX1b of Pre-B-cell leukemia transcription factor 1 OS=Mus musculus OX=10090 GN=Pbx1	PBX1	46881.9|38745.3	5.58269	0.0	117	417	27	5	9	3	3	LIGHT	2.49379e+06	7.10744e+06	1.0	1.75498	0.0	2.66487
1101	P20108	Thioredoxin-dependent peroxide reductase, mitochondrial OS=Mus musculus OX=10090 GN=Prdx3 PE=1 SV=1	PRDX3	28337.5	6.17712	0.0	56	210	20	6	6	6	5	LIGHT	1.30827e+07	8.97127e+06	1.0	0.685172	0.0	0.137828
1102	Q91X45	Zinc finger and BTB domain-containing protein 3 OS=Mus musculus OX=10090 GN=Zbtb3 PE=2 SV=3	ZBTB3	56436.0	4.48581	0.00318748	38	38	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1103	Q8R322	Nucleoporin GLE1 OS=Mus musculus OX=10090 GN=Gle1 PE=1 SV=2	GLE1	79980.7	5.4881	0.0	99	464	24	10	5	7	7	LIGHT	2.87904e+06	3.08605e+06	1.0	1.11088	0.0	0.475839
1104	Q8R323	Replication factor C subunit 3 OS=Mus musculus OX=10090 GN=Rfc3 PE=1 SV=1	RFC3	41241.2	6.48394	0.0	115	926	45	18	9	19	16	LIGHT	4.53599e+07	3.7289e+07	1.0	0.851951	0.0	0.263768
1105	Q8R326	Paraspeckle component 1 OS=Mus musculus OX=10090 GN=Pspc1 PE=1 SV=1	PSPC1	58835.3	6.55163	0.0	118	886	57	16	14	15	11	LIGHT	3.3399e+07	1.54314e+07	1.0	0.424581	0.0	1.23312
1106	Q8VCR4|Q9DCG9	0610038D11Rik protein OS=Mus musculus OX=10090 GN=Trmt112 PE=1 SV=1|Multifunctional methyltransferase subunit TRM112-like protein OS=Mus musculus OX=10090 GN=Trmt112 PE=1 SV=1	TRMT112	12200.5|14189.3	6.40215	0.00135379	42	105	10	3	0	4	3	LIGHT	1.31328e+09	9.52891e+08	1.0	0.866693	0.0	0.190045
1107	Q3USJ8|Q3USJ8-2|Q3USJ8-3	F-BAR and double SH3 domains protein 2 OS=Mus musculus OX=10090 GN=Fchsd2 PE=1 SV=2|Isoform 2 of F-BAR and double SH3 domains protein 2 OS=Mus musculus OX=10090 GN=Fchsd2|Isoform 3 of F-BAR and double SH3 domains protein 2 OS=Mus musculus OX=10090 GN=Fchsd2	FCHSD2	84743.3|87279.7|82811.5	5.29166	0.0	79	372	18	7	7	2	2	LIGHT	730894.0	1.36929e+06	1.0	1.87612	0.0	0.189032
1108	A0A0R4J0Q9	Conserved oligomeric Golgi complex subunit 7 OS=Mus musculus OX=10090 GN=Cog7 PE=1 SV=1	COG7	86647.3	5.84749	0.0	93	876	35	17	2	16	15	LIGHT	9.32603e+06	1.11686e+07	1.0	1.10066	0.0	0.732965
1109	Q99LX5	Multiple myeloma tumor-associated protein 2 homolog OS=Mus musculus OX=10090 GN=Mmtag2 PE=2 SV=1	MMTAG2	29509.1	5.53197	0.0	77	215	8	4	0	4	4	LIGHT	2.02006e+06	2.32491e+06	1.0	1.167	0.0	0.111601
1110	Q99JF5	Diphosphomevalonate decarboxylase OS=Mus musculus OX=10090 GN=Mvd PE=1 SV=2	MVD	44386.6	6.67451	0.0	87	608	50	12	5	14	9	LIGHT	3.73851e+07	3.83905e+07	1.0	0.992882	0.0	0.47564
1111	F6W677|Q99JF8	PC4 and SFRS1-interacting protein (Fragment) OS=Mus musculus OX=10090 GN=Psip1 PE=1 SV=1|PC4 and SFRS1-interacting protein OS=Mus musculus OX=10090 GN=Psip1 PE=1 SV=1	PSIP1	7706.62|59774.5	7.18184	0.0	126	1190	115	22	9	38	21	LIGHT	2.17253e+08	1.98496e+08	1.0	0.942589	0.0	0.808609
1112	F8WIJ0|Q9JIS8	Solute carrier family 12 member 4 OS=Mus musculus OX=10090 GN=Slc12a4 PE=1 SV=2|Solute carrier family 12 member 4 OS=Mus musculus OX=10090 GN=Slc12a4 PE=1 SV=2	SLC12A4	121929.0|121743.0	5.05739	0.0	62	368	17	5	7	3	3	LIGHT	588960.0	688445.0	1.0	1.16858	0.0	0.388586
1113	Q80VY9	ATP-dependent RNA helicase DHX33 OS=Mus musculus OX=10090 GN=Dhx33 PE=1 SV=1	DHX33	79095.0	6.18166	0.0	78	886	43	22	3	21	21	LIGHT	2.09231e+07	2.23005e+07	1.0	0.977473	0.0	0.484276
1114	F8VPU2	FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Farp1 PE=1 SV=1	FARP1	119599.0	5.63715	0.0	104	637	24	11	5	8	8	LIGHT	3.74552e+06	4.87147e+06	1.0	1.29064	0.0	0.411051
1115	F8VPU6	Ubiquitin-specific peptidase 9, Y chromosome OS=Mus musculus OX=10090 GN=Usp9y PE=1 SV=1	USP9Y	295502.0	5.25009	0.0	61	438	23	1	11	1	1	LIGHT	315952.0	0.0	1.0	0.0	0.0	0.0
1116	Q5SQX6	Cytoplasmic FMR1-interacting protein 2 OS=Mus musculus OX=10090 GN=Cyfip2 PE=1 SV=2	CYFIP2	147447.0	5.64806	0.0	78	677	26	5	15	2	2	LIGHT	790595.0	575895.0	1.0	0.769231	0.0	0.151992
1117	A0A0A0MQM0|P63242	Eukaryotic translation initiation factor 5A (Fragment) OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=1|Eukaryotic translation initiation factor 5A-1 OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=2	EIF5A	16520.2|17049.5	7.75056	0.0	111	698	137	14	23	32	12	LIGHT	5.87001e+08	5.0872e+08	1.0	0.826686	0.0	0.43031
1118	###REV###Q9QZS0	Reverse sequence, was Collagen alpha-3(IV) chain OS=Mus musculus OX=10090 GN=Col4a3 PE=1 SV=2	###COL4A3###	163278.0	4.39252	0.0293289	22	22	2	1	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1119	Q8QZY1	Eukaryotic translation initiation factor 3 subunit L OS=Mus musculus OX=10090 GN=Eif3l PE=1 SV=1	EIF3L	66798.4	7.0112	0.0	122	1230	114	27	12	42	27	LIGHT	1.86471e+08	1.60142e+08	1.0	0.863291	0.0	0.377379
1120	Q8QZY9	Splicing factor 3B subunit 4 OS=Mus musculus OX=10090 GN=Sf3b4 PE=1 SV=1	SF3B4	44384.1	6.32672	0.0	76	130	10	3	0	4	3	LIGHT	1.78866e+07	2.32744e+07	1.0	1.35861	0.0	1.04841
1121	A2BG91	Novel KRAB box and zinc finger, C2H2 type domain containing protein OS=Mus musculus OX=10090 GN=Gm14295 PE=4 SV=1	GM14295	98700.9	NA	0.0	77	211	41	0	6	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1122	A0A1Y7VLM5|P17141|Q6P3Z4	Zinc finger protein 37 OS=Mus musculus OX=10090 GN=Zfp37 PE=1 SV=1|Zinc finger protein 37 OS=Mus musculus OX=10090 GN=Zfp37 PE=2 SV=4|Zinc finger protein 37 OS=Mus musculus OX=10090 GN=Zfp37 PE=1 SV=1	ZFP37	68568.2|68894.4|68440.1	5.63274	0.0	67	307	15	5	7	1	1	LIGHT	681169.0	721722.0	1.0	1.05953	0.0	0.0
1123	Q6P3Z3	THAP domain-containing protein 4 OS=Mus musculus OX=10090 GN=Thap4 PE=1 SV=1	THAP4	63215.7	5.26859	0.0	107	174	4	2	3	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1124	P59017	Bcl-2-like protein 13 OS=Mus musculus OX=10090 GN=Bcl2l13 PE=1 SV=2	BCL2L13	46861.6	5.8323	0.0	65	252	10	5	2	4	3	LIGHT	9.71444e+06	8.03658e+06	1.0	0.856061	0.0	0.154216
1125	P59016	Vacuolar protein sorting-associated protein 33B OS=Mus musculus OX=10090 GN=Vps33b PE=1 SV=1	VPS33B	71165.7	5.66323	0.0	97	668	28	14	9	11	10	LIGHT	8.8393e+06	7.0665e+06	1.0	0.80364	0.0	0.244063
1126	A0A0G2JEP4|A0A0G2JFV5|A0A0R4J169|A0A1L1SSC0|E9QN52	Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=1|Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=1|Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=1|Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=2|Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=1	LRRFIP2	48498.6|49845.3|45611.1|76002.2|47219.0	5.61184	0.0	96	311	8	5	1	6	5	LIGHT	4.79148e+06	4.47748e+06	1.0	0.945476	0.0	0.603563
1127	A0A0G2JEF5|P48964|Q3UQK4	M-phase inducer phosphatase 1 (Fragment) OS=Mus musculus OX=10090 GN=Cdc25a PE=4 SV=2|M-phase inducer phosphatase 1 OS=Mus musculus OX=10090 GN=Cdc25a PE=2 SV=2|M-phase inducer phosphatase 1 OS=Mus musculus OX=10090 GN=Cdc25a PE=2 SV=1	CDC25A	26308.3|58453.9|46760.1	4.64704	0.000463965	45	45	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1128	Q04841	DNA-3-methyladenine glycosylase OS=Mus musculus OX=10090 GN=Mpg PE=2 SV=3	MPG	36734.0	5.49014	0.0	69	440	20	10	4	7	7	LIGHT	2.57297e+06	3.12881e+06	1.0	1.31515	0.0	0.927228
1129	Q9DB25	Dolichyl-phosphate beta-glucosyltransferase OS=Mus musculus OX=10090 GN=Alg5 PE=1 SV=1	ALG5	37166.3	5.66339	0.0	97	293	13	7	2	6	6	LIGHT	4.19542e+06	2.95908e+06	1.0	0.947386	0.0	0.667104
1130	Q9DB27	Malignant T-cell-amplified sequence 1 OS=Mus musculus OX=10090 GN=Mcts1 PE=1 SV=1	MCTS1	20769.9	5.93373	0.0	95	318	16	4	4	4	4	LIGHT	7.14105e+06	4.59299e+06	1.0	0.668037	0.0	0.223097
1131	Q9DB29	Isoamyl acetate-hydrolyzing esterase 1 homolog OS=Mus musculus OX=10090 GN=Iah1 PE=1 SV=1	IAH1	28412.4	6.32211	0.0	65	380	22	9	6	7	7	LIGHT	1.73553e+07	1.3372e+07	1.0	0.762721	0.0	0.242083
1132	O35719	DNA repair protein RAD51 homolog 2 OS=Mus musculus OX=10090 GN=Rad51b PE=2 SV=2	RAD51B	38755.1	4.59074	0.00680178	33	58	4	2	3	1	1	LIGHT	2.46527e+07	1.41349e+07	1.0	0.573363	0.0	0.0
1133	A0A0A6YWM8|B2RUE8|E9PVG7	Mitogen-activated protein kinase kinase kinase kinase 4 OS=Mus musculus OX=10090 GN=Map4k4 PE=1 SV=1|Map4k4 protein OS=Mus musculus OX=10090 GN=Map4k4 PE=1 SV=1|Mitogen-activated protein kinase kinase kinase kinase 4 OS=Mus musculus OX=10090 GN=Map4k4 PE=1 SV=2	MAP4K4	145284.0|139664.0|147369.0	6.00392	0.0	110	1069	41	18	18	8	8	LIGHT	3.98712e+06	1.11946e+07	1.0	2.92214	0.0	1.62851
1134	Q5F2E7	Nuclear fragile X mental retardation-interacting protein 2 OS=Mus musculus OX=10090 GN=Nufip2 PE=1 SV=1	NUFIP2	75667.7	6.33519	0.0	150	1114	34	19	9	13	13	LIGHT	1.96219e+07	2.7702e+07	1.0	1.36773	0.0	0.758027
1135	Q3U2S8	Voltage-gated hydrogen channel 1 OS=Mus musculus OX=10090 GN=Hvcn1 PE=1 SV=2	HVCN1	31336.7	5.83731	0.00928835	31	31	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1136	Q8CDM8	Protein FAM160B1 OS=Mus musculus OX=10090 GN=Fam160b1 PE=1 SV=2	FAM160B1	87103.1	5.57644	0.0	65	370	21	6	5	7	6	LIGHT	2.87195e+06	2.64628e+06	1.0	1.03507	0.0	0.709118
1137	A0A2I3BS14|Q9WVJ3	Carboxypeptidase Q (Fragment) OS=Mus musculus OX=10090 GN=Cpq PE=1 SV=1|Carboxypeptidase Q OS=Mus musculus OX=10090 GN=Cpq PE=1 SV=1	CPQ	22033.7|51837.5	5.01643	0.000910609	43	82	2	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1138	Q9WVJ2	26S proteasome non-ATPase regulatory subunit 13 OS=Mus musculus OX=10090 GN=Psmd13 PE=1 SV=1	PSMD13	43124.2	6.98525	0.0	95	661	71	15	9	18	14	LIGHT	1.3383e+08	8.60827e+07	1.0	0.61948	0.0	0.256093
1139	Q5DTT3	Protein TASOR 2 OS=Mus musculus OX=10090 GN=Tasor2 PE=1 SV=2	TASOR2	267363.0	5.3381	0.0	104	717	24	13	9	4	4	LIGHT	892394.0	2.63499e+06	1.0	3.46562	0.0	1.27254
1140	Q03963	Interferon-induced, double-stranded RNA-activated protein kinase OS=Mus musculus OX=10090 GN=Eif2ak2 PE=1 SV=2	EIF2AK2	58756.6	5.29086	0.0	102	338	15	6	2	5	5	LIGHT	1.40857e+06	2.49224e+06	1.0	1.14933	0.0	3.89763
1141	Q6PDX6-2|Q9D4L6	Isoform 2 of E3 ubiquitin-protein ligase Rnf220 OS=Mus musculus OX=10090 GN=Rnf220|E3 ubiquitin-protein ligase Rnf220 OS=Mus musculus OX=10090 GN=Rnf220 PE=1 SV=2	RNF220	35459.0|40227.3	5.78435	0.0	70	277	10	5	1	4	4	LIGHT	2.48413e+06	3.51761e+06	1.0	1.3412	0.0	0.517399
1142	Q91XC0	LIM domain-containing protein ajuba OS=Mus musculus OX=10090 GN=Ajuba PE=1 SV=1	AJUBA	59764.3	5.68	0.0	89	442	17	8	7	4	4	LIGHT	1.35434e+06	3.15737e+06	1.0	2.09845	0.0	2.12615
1143	Q91XC9	Peroxisomal membrane protein PEX16 OS=Mus musculus OX=10090 GN=Pex16 PE=1 SV=2	PEX16	38709.9	5.51274	0.000320308	48	96	4	2	0	2	2	LIGHT	1.57117e+06	1.28261e+06	1.0	0.791147	0.0	0.185037
1144	Q9ERF3	WD repeat-containing protein 61 OS=Mus musculus OX=10090 GN=Wdr61 PE=1 SV=1	WDR61	33922.9	5.96413	0.0	100	291	12	6	1	6	5	LIGHT	5.97368e+06	5.20767e+06	1.0	0.862383	0.0	0.479695
1145	Q8BG51|Q8BG51-2|Q8BG51-3|Q8BG51-4	Mitochondrial Rho GTPase 1 OS=Mus musculus OX=10090 GN=Rhot1 PE=1 SV=1|Isoform 2 of Mitochondrial Rho GTPase 1 OS=Mus musculus OX=10090 GN=Rhot1|Isoform 3 of Mitochondrial Rho GTPase 1 OS=Mus musculus OX=10090 GN=Rhot1|Isoform 4 of Mitochondrial Rho GTPase 1 OS=Mus musculus OX=10090 GN=Rhot1	RHOT1	73222.0|77010.0|78322.5|82144.4	5.40368	0.0	101	460	21	8	3	6	6	LIGHT	2.33331e+06	2.09547e+06	1.0	0.956019	0.0	0.259837
1146	A0A0N4SW97|G5E8Q5|G5E8Q6|Q8BZJ7|Q8BZJ7-2|Q8BZJ7-4	DCN1-like protein 2 OS=Mus musculus OX=10090 GN=Dcun1d2 PE=1 SV=1|DCN1-like protein 2 OS=Mus musculus OX=10090 GN=Dcun1d2 PE=1 SV=1|DCN1-like protein 2 OS=Mus musculus OX=10090 GN=Dcun1d2 PE=1 SV=1|DCN1-like protein 2 OS=Mus musculus OX=10090 GN=Dcun1d2 PE=1 SV=3|Isoform 2 of DCN1-like protein 2 OS=Mus musculus OX=10090 GN=Dcun1d2|Isoform 3 of DCN1-like protein 2 OS=Mus musculus OX=10090 GN=Dcun1d2	DCUN1D2	25714.9|23096.4|24260.2|30334.1|25828.0|23139.5	5.69089	0.0	92	284	10	4	4	1	1	LIGHT	673794.0	679266.0	1.0	1.00812	0.0	0.0
1147	A2AI52|Q80U87	Ubiquitin carboxyl-terminal hydrolase 8 OS=Mus musculus OX=10090 GN=Usp8 PE=1 SV=1|Ubiquitin carboxyl-terminal hydrolase 8 OS=Mus musculus OX=10090 GN=Usp8 PE=1 SV=2	USP8	124779.0|123447.0	5.75676	0.0	79	552	25	13	4	10	10	LIGHT	5.66527e+06	6.61425e+06	1.0	1.17636	0.0	0.67727
