protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
286	A0A2Y9CZM3|Q6AXC6	ATP-dependent DNA helicase DDX11 OS=Mus musculus OX=10090 GN=Ddx11 PE=1 SV=1|ATP-dependent DNA helicase DDX11 OS=Mus musculus OX=10090 GN=Ddx11 PE=1 SV=2	Ddx11	99863.0|103158.0	6.20869	0.0	64	587	23	12	6	7	7	LIGHT	1.71385e+07	3.02012e+06	1.0	0.173063	0.0	0.081516
287	Q8QZS1	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Mus musculus OX=10090 GN=Hibch PE=1 SV=1	Hibch	43295.3	6.63295	0.00168577	45	170	10	5	5	4	4	LIGHT	2.32718e+07	1.67073e+06	1.0	0.0630637	0.0	0.0247849
288	Q8QZS3	Folliculin OS=Mus musculus OX=10090 GN=Flcn PE=1 SV=1	Flcn	65312.3	6.65367	0.0	75	441	15	10	5	7	7	LIGHT	3.49664e+07	6.93802e+06	1.0	0.204519	0.0	0.112458
289	A2ABQ5|J3JS86|Q5PR68|S4R1I4	Centrosomal protein of 112 kDa (Fragment) OS=Mus musculus OX=10090 GN=Cep112 PE=1 SV=1|Centrosomal protein of 112 kDa OS=Mus musculus OX=10090 GN=Cep112 PE=1 SV=2|Centrosomal protein of 112 kDa OS=Mus musculus OX=10090 GN=Cep112 PE=2 SV=2|Centrosomal protein of 112 kDa OS=Mus musculus OX=10090 GN=Cep112 PE=1 SV=1	Cep112	73003.6|118345.0|113119.0|108197.0	5.62507	0.0	79	127	3	2	2	1	1	LIGHT	780046.0	0.0	1.0	0.0	0.0	0.0
290	Q3UE92|S4R1I3	Xaa-Pro aminopeptidase 1 OS=Mus musculus OX=10090 GN=Xpnpep1 PE=1 SV=1|Xaa-Pro aminopeptidase 1 OS=Mus musculus OX=10090 GN=Xpnpep1 PE=1 SV=1	Xpnpep1	75196.9|71572.2	7.36551	0.0	77	695	29	15	12	11	10	LIGHT	2.26858e+08	1.65571e+07	1.0	0.0731545	0.0	0.0311954
291	F8VQC9	Anion exchange protein OS=Mus musculus OX=10090 GN=Slc4a7 PE=1 SV=1	Slc4a7	128223.0	6.61175	0.0	76	437	11	8	6	4	4	LIGHT	2.59084e+07	2.32407e+06	1.0	0.0929117	0.0	0.0888706
292	A0A087WQQ5|F8VQC7|Q61595-5	Kinectin OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1|Kinectin OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1|Isoform 5 of Kinectin OS=Mus musculus OX=10090 GN=Ktn1	Ktn1	146915.0|153019.0|146964.0	7.55826	0.0	116	2578	107	48	42	39	31	LIGHT	6.84468e+08	9.35878e+07	1.0	0.112389	0.0	0.0656719
293	Q91WG4	Elongator complex protein 2 OS=Mus musculus OX=10090 GN=Elp2 PE=1 SV=1	Elp2	94516.5	7.55082	0.0	119	824	44	15	11	18	13	LIGHT	3.64468e+08	3.74435e+07	1.0	0.103393	0.0	0.140793
294	F8VQC1	Signal recognition particle subunit SRP72 OS=Mus musculus OX=10090 GN=Srp72 PE=1 SV=1	Srp72	75181.1	7.35873	0.0	105	1098	61	21	15	22	18	LIGHT	4.3564e+08	6.10079e+07	1.0	0.0957431	0.0	0.0716181
295	P15105	Glutamine synthetase OS=Mus musculus OX=10090 GN=Glul PE=1 SV=6	Glul	42833.5	7.29154	0.0	59	398	14	9	5	6	5	LIGHT	1.32937e+08	5.56407e+07	1.0	0.199478	0.0	0.491514
296	A0A1D5RMC8|Q3URE1	Malonate--CoA ligase ACSF3, mitochondrial OS=Mus musculus OX=10090 GN=Acsf3 PE=1 SV=1|Malonate--CoA ligase ACSF3, mitochondrial OS=Mus musculus OX=10090 GN=Acsf3 PE=1 SV=2	Acsf3	60294.1|65434.8	6.19954	0.0	60	240	9	6	6	1	1	LIGHT	2.96287e+06	421035.0	1.0	0.142104	0.0	0.0
297	A0A1L1SSF2|Q3UDS7|Q8VDL4|Q8VDL4-3	ADP-dependent glucokinase OS=Mus musculus OX=10090 GN=Adpgk PE=1 SV=1|ADP-dependent glucokinase OS=Mus musculus OX=10090 GN=Adpgk PE=1 SV=1|ADP-dependent glucokinase OS=Mus musculus OX=10090 GN=Adpgk PE=1 SV=2|Isoform 3 of ADP-dependent glucokinase OS=Mus musculus OX=10090 GN=Adpgk	Adpgk	54224.7|54096.6|54210.7|54082.6	7.0483	0.0	106	375	12	7	4	6	5	LIGHT	9.01702e+07	1.91329e+07	1.0	0.0626191	0.0	0.359421
298	Q91WG3	Mitochondrial mRNA pseudouridine synthase Trub2 OS=Mus musculus OX=10090 GN=Trub2 PE=2 SV=1	Trub2	37069.5	6.21491	0.00168577	45	122	4	3	2	1	1	LIGHT	3.13292e+06	1.13939e+06	1.0	0.363683	0.0	0.0
299	A0A0R4J1Q8|A0A0R4J1W2|Q9EPX5	F-box/LRR-repeat protein 12 OS=Mus musculus OX=10090 GN=Fbxl12 PE=1 SV=1|F-box/LRR-repeat protein 12 OS=Mus musculus OX=10090 GN=Fbxl12 PE=4 SV=1|F-box/LRR-repeat protein 12 OS=Mus musculus OX=10090 GN=Fbxl12 PE=2 SV=1	Fbxl12	31186.3|40469.3|37833.9	6.50441	0.00364906	40	40	1	1	0	1	1	LIGHT	3.93643e+06	763604.0	1.0	0.193984	0.0	0.0
300	O08759|O08759-2|O08759-3	Ubiquitin-protein ligase E3A OS=Mus musculus OX=10090 GN=Ube3a PE=1 SV=2|Isoform 2 of Ubiquitin-protein ligase E3A OS=Mus musculus OX=10090 GN=Ube3a|Isoform 3 of Ubiquitin-protein ligase E3A OS=Mus musculus OX=10090 GN=Ube3a	Ube3a	100725.0|98434.0|88498.8	7.36441	0.0	93	1202	53	22	24	13	12	LIGHT	2.45139e+08	1.64079e+07	1.0	0.0630885	0.0	0.0445228
301	###REV###A0A217FL67|###REV###Q8BQM8	Reverse sequence, was Echinoderm microtubule-associated protein-like 5 OS=Mus musculus OX=10090 GN=Eml5 PE=1 SV=1|Reverse sequence, was Echinoderm microtubule-associated protein-like 5 OS=Mus musculus OX=10090 GN=Eml5 PE=2 SV=2	###Eml5###	217878.0|223102.0	5.93316	0.0205656	23	23	1	1	0	1	1	LIGHT	1.30601e+06	0.0	1.0	0.0	0.0	0.0
302	Q91WG2	Rab GTPase-binding effector protein 2 OS=Mus musculus OX=10090 GN=Rabep2 PE=1 SV=3	Rabep2	62379.9	6.3747	0.0	67	410	12	9	9	1	1	LIGHT	4.85463e+06	532922.0	1.0	0.109776	0.0	0.0
303	E9QN31	Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Mus musculus OX=10090 GN=Nop2 PE=1 SV=1	Nop2	87252.9	7.97475	0.0	112	1701	110	30	40	30	22	LIGHT	1.52938e+09	7.95073e+07	1.0	0.0508636	0.0	0.0678171
304	D3Z1T0|D6RFR9|Q8K2U2	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 (Fragment) OS=Mus musculus OX=10090 GN=Alkbh6 PE=1 SV=8|Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 OS=Mus musculus OX=10090 GN=Alkbh6 PE=1 SV=1|Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 OS=Mus musculus OX=10090 GN=Alkbh6 PE=2 SV=3	Alkbh6	24230.7|12728.6|26816.2	6.34766	0.00612651	37	37	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
305	E9QKU9|Q8CHY7	Tetratricopeptide repeat protein 23 OS=Mus musculus OX=10090 GN=Ttc23 PE=4 SV=1|Tetratricopeptide repeat protein 23 OS=Mus musculus OX=10090 GN=Ttc23 PE=1 SV=1	Ttc23	50390.6|55371.9	5.67903	0.0215692	22	22	1	1	0	1	1	LIGHT	667765.0	0.0	1.0	0.0	0.0	0.0
306	Q8CHY6	Transcriptional repressor p66 alpha OS=Mus musculus OX=10090 GN=Gatad2a PE=1 SV=2	Gatad2a	67634.3	7.03246	0.0	157	1159	62	18	16	16	14	LIGHT	1.18289e+08	1.57273e+07	1.0	0.120286	0.0	0.181672
307	Q8CHY3	Dymeclin OS=Mus musculus OX=10090 GN=Dym PE=1 SV=1	Dym	76370.4	6.15397	0.00136846	46	103	3	3	0	3	3	LIGHT	7.59131e+06	1.57409e+06	1.0	0.19785	0.0	0.210965
308	E9PVA2|Q9DB85	Ribosomal RNA-processing protein 8 OS=Mus musculus OX=10090 GN=Rrp8 PE=1 SV=1|Ribosomal RNA-processing protein 8 OS=Mus musculus OX=10090 GN=Rrp8 PE=1 SV=1	Rrp8	57160.7|51547.8	6.61056	0.0	88	411	20	7	8	3	3	LIGHT	3.37738e+07	2.00778e+06	1.0	0.0582875	0.0	0.015945
309	A0A338P6N4	Beta/gamma crystallin domain-containing protein 3 OS=Mus musculus OX=10090 GN=Crybg3 PE=1 SV=1	Crybg3	328229.0	4.95985	0.00851248	31	54	4	2	1	1	1	LIGHT	2.65224e+06	0.0	1.0	0.0	0.0	0.0
310	###REV###Q5SWD9|###REV###Q5SWD9-2	Reverse sequence, was Pre-rRNA-processing protein TSR1 homolog OS=Mus musculus OX=10090 GN=Tsr1 PE=1 SV=1|Reverse sequence, was Isoform 2 of Pre-rRNA-processing protein TSR1 homolog OS=Mus musculus OX=10090 GN=Tsr1	###Tsr1###	92502.9|78831.5	6.12062	0.016191	25	48	2	1	1	1	1	LIGHT	1.98824e+06	0.0	1.0	0.0	0.0	0.0
311	O35621	Phosphomannomutase 1 OS=Mus musculus OX=10090 GN=Pmm1 PE=1 SV=1	Pmm1	30041.2	6.87347	0.0	69	445	21	8	8	5	3	LIGHT	5.13156e+07	4.85859e+06	1.0	0.0927969	0.0	0.0549206
312	A0A140LIF0|P97478|Q3TYT1	5-demethoxyubiquinone hydroxylase, mitochondrial OS=Mus musculus OX=10090 GN=Coq7 PE=1 SV=1|5-demethoxyubiquinone hydroxylase, mitochondrial OS=Mus musculus OX=10090 GN=Coq7 PE=1 SV=3|5-demethoxyubiquinone hydroxylase, mitochondrial OS=Mus musculus OX=10090 GN=Coq7 PE=1 SV=1	Coq7	24976.7|24197.3|38169.2	6.18591	0.000553097	51	51	1	1	0	1	1	LIGHT	2.88122e+06	691144.0	1.0	0.239879	0.0	0.0
313	P15920	V-type proton ATPase 116 kDa subunit a isoform 2 OS=Mus musculus OX=10090 GN=Atp6v0a2 PE=1 SV=2	Atp6v0a2	99278.6	6.26761	0.000553097	51	166	8	2	5	1	1	LIGHT	3.33398e+06	432282.0	1.0	0.12966	0.0	0.0
314	H3BL37|O08784	Treacle protein OS=Mus musculus OX=10090 GN=Tcof1 PE=1 SV=1|Treacle protein OS=Mus musculus OX=10090 GN=Tcof1 PE=1 SV=1	Tcof1	138588.0|135035.0	7.804	0.0	139	2033	78	33	27	29	22	LIGHT	8.8365e+08	5.53497e+07	1.0	0.0567754	0.0	0.0575636
315	A0A1B0GRE6|A0A1B0GRV4|Q9QZL9	Dickkopf-like protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Dkkl1 PE=1 SV=1|Dickkopf-like protein 1 OS=Mus musculus OX=10090 GN=Dkkl1 PE=1 SV=1|Dickkopf-like protein 1 OS=Mus musculus OX=10090 GN=Dkkl1 PE=1 SV=2	Dkkl1	25321.1|21358.9|26679.9	6.54219	0.0205656	23	22	4	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
316	Q8C569	Protein FAM118B OS=Mus musculus OX=10090 GN=Fam118b PE=1 SV=1	Fam118b	39768.5	6.16704	0.0	74	240	5	5	3	2	2	LIGHT	6.21479e+06	0.0	1.0	0.0	0.0	0.0
317	D3YX85|E9PX52|Q7SIG6	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Asap2 PE=1 SV=2|Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Asap2 PE=1 SV=1|Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Asap2 PE=1 SV=3	Asap2	107593.0|112345.0|107992.0	5.99879	0.0	60	252	6	5	5	1	1	LIGHT	1.95719e+07	2.47184e+06	1.0	0.126296	0.0	0.0
318	Q3V117	ATP-citrate synthase OS=Mus musculus OX=10090 GN=Acly PE=1 SV=1	Acly	121630.0	8.29075	0.0	127	2668	234	41	54	56	33	LIGHT	4.17114e+09	4.92077e+08	1.0	0.117896	0.0	0.032043
319	P70271	PDZ and LIM domain protein 4 OS=Mus musculus OX=10090 GN=Pdlim4 PE=1 SV=3	Pdlim4	36103.9	5.76915	0.0	60	128	3	3	2	1	1	LIGHT	876365.0	0.0	1.0	0.0	0.0	0.0
320	A0A0R4J0E0|Q91W78	U6 snRNA phosphodiesterase OS=Mus musculus OX=10090 GN=Usb1 PE=1 SV=1|U6 snRNA phosphodiesterase OS=Mus musculus OX=10090 GN=Usb1 PE=2 SV=1	Usb1	30445.1|30459.1	5.56942	0.00324992	42	74	2	2	1	1	1	LIGHT	522250.0	25936.5	1.0	0.0496629	0.0	0.0
321	Q9WVT6	Carbonic anhydrase 14 OS=Mus musculus OX=10090 GN=Ca14 PE=1 SV=1	Ca14	37710.1	6.98337	0.000544959	50	212	17	5	7	3	3	LIGHT	1.17469e+08	2.13367e+07	1.0	0.179285	0.0	0.0238042
322	P10833	Ras-related protein R-Ras OS=Mus musculus OX=10090 GN=Rras PE=1 SV=1	Rras	23920.1	6.36078	0.0	96	267	8	3	3	3	2	LIGHT	8.31339e+06	709996.0	1.0	0.0741936	0.0	0.0298012
323	E9Q3R9|E9Q444|G3X9A3	Zinc finger and BTB domain-containing 21 OS=Mus musculus OX=10090 GN=Zbtb21 PE=1 SV=1|Zinc finger and BTB domain-containing 21 OS=Mus musculus OX=10090 GN=Zbtb21 PE=1 SV=1|Zinc finger and BTB domain-containing 21 OS=Mus musculus OX=10090 GN=Zbtb21 PE=1 SV=1	Zbtb21	119837.0|123359.0|99893.6	5.8533	0.0	104	255	6	5	4	2	2	LIGHT	4.13279e+06	998187.0	1.0	0.240153	0.0	0.0166964
324	A0A0A0MQM0|P63242	Eukaryotic translation initiation factor 5A (Fragment) OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=1|Eukaryotic translation initiation factor 5A-1 OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=2	Eif5a	16520.2|17049.5	7.7937	0.0	119	654	79	4	38	6	3	LIGHT	4.86024e+08	2.38805e+07	1.0	0.049658	0.0	0.00827428
325	P16951	Cyclic AMP-dependent transcription factor ATF-2 OS=Mus musculus OX=10090 GN=Atf2 PE=1 SV=2	Atf2	52550.7	6.22256	0.0	65	208	7	3	3	2	2	LIGHT	5.58576e+06	1.32009e+06	1.0	0.241406	0.0	0.166446
326	Q8R4X3	RNA-binding protein 12 OS=Mus musculus OX=10090 GN=Rbm12 PE=1 SV=3	Rbm12	102958.0	6.64105	0.0	103	869	44	2	27	1	1	LIGHT	1.03891e+07	929573.0	1.0	0.0894762	0.0	0.0
327	Q2KHI9|Q2KHI9-2	DNA helicase MCM9 OS=Mus musculus OX=10090 GN=Mcm9 PE=1 SV=2|Isoform 2 of DNA helicase MCM9 OS=Mus musculus OX=10090 GN=Mcm9	Mcm9	127104.0|143941.0	5.54794	0.0	80	272	6	6	5	1	1	LIGHT	648380.0	184511.0	1.0	0.284573	0.0	0.0
328	Q8BYN2|Q9D4F8	Gamma-tubulin complex component OS=Mus musculus OX=10090 GN=Tubgcp4 PE=1 SV=1|Gamma-tubulin complex component 4 OS=Mus musculus OX=10090 GN=Tubgcp4 PE=1 SV=2	Tubgcp4	76520.6|76591.6	6.21619	0.0	74	201	7	4	1	3	3	LIGHT	1.9302e+07	3.01964e+07	1.0	0.107173	0.0	11.6126
329	P48758	Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3	Cbr1	30907.1	7.46771	0.0	82	554	32	6	14	5	4	LIGHT	1.63341e+08	1.0297e+07	1.0	0.0633781	0.0	0.0061865
330	P48754	Breast cancer type 1 susceptibility protein homolog OS=Mus musculus OX=10090 GN=Brca1 PE=1 SV=3	Brca1	201750.0	5.96782	0.00057132	53	479	19	13	12	4	4	LIGHT	8.18455e+06	2.2049e+06	1.0	0.264504	0.0	0.015826
331	F8WJA0|Q9ESV0	ATP-dependent RNA helicase DDX24 OS=Mus musculus OX=10090 GN=Ddx24 PE=1 SV=1|ATP-dependent RNA helicase DDX24 OS=Mus musculus OX=10090 GN=Ddx24 PE=1 SV=2	Ddx24	102110.0|97052.9	7.17576	0.0	104	1296	61	24	24	17	15	LIGHT	1.86754e+08	2.47369e+07	1.0	0.112239	0.0	0.070683
332	Q8VC16	Leucine-rich repeat-containing protein 14 OS=Mus musculus OX=10090 GN=Lrrc14 PE=1 SV=1	Lrrc14	55788.9	5.91221	0.00352564	41	71	2	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
333	E9PXB0|Q8K1N1	Calcium-independent phospholipase A2-gamma OS=Mus musculus OX=10090 GN=Pnpla8 PE=1 SV=1|Calcium-independent phospholipase A2-gamma OS=Mus musculus OX=10090 GN=Pnpla8 PE=1 SV=1	Pnpla8	62825.6|88067.5	5.73214	0.000553097	51	120	4	3	0	3	3	LIGHT	3.30033e+06	879171.0	1.0	0.292988	0.0	0.0892384
334	Q9QZD4	DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=3	Ercc4	104651.0	6.56499	0.0	103	436	13	9	11	1	1	LIGHT	5.91135e+06	676530.0	1.0	0.114446	0.0	0.0
335	Q03311	Cholinesterase OS=Mus musculus OX=10090 GN=Bche PE=1 SV=2	Bche	68931.4	6.20257	0.0109251	29	29	1	1	0	1	1	LIGHT	2.42701e+06	618695.0	1.0	0.254921	0.0	0.0
336	P09242	Alkaline phosphatase, tissue-nonspecific isozyme OS=Mus musculus OX=10090 GN=Alpl PE=1 SV=2	Alpl	57819.9	6.46719	0.0	78	195	5	4	2	2	2	LIGHT	9.48812e+06	2.52315e+06	1.0	0.278905	0.0	0.196968
337	H3BJE3|I1E4X1|Q8K1E0|Q8K1E0-2	Syntaxin 5A (Fragment) OS=Mus musculus OX=10090 GN=Stx5a PE=1 SV=1|Syntaxin 5A OS=Mus musculus OX=10090 GN=Stx5a PE=1 SV=1|Syntaxin-5 OS=Mus musculus OX=10090 GN=Stx5 PE=1 SV=3|Isoform 2 of Syntaxin-5 OS=Mus musculus OX=10090 GN=Stx5	Stx5a|Stx5	29119.2|49339.3|39859.8|34252.9	7.05081	0.0	65	361	14	9	3	8	8	LIGHT	8.91931e+07	2.04117e+07	1.0	0.177631	0.0	0.178487
338	Q08093	Calponin-2 OS=Mus musculus OX=10090 GN=Cnn2 PE=1 SV=1	Cnn2	33590.2	6.41238	0.0	66	259	10	4	7	1	1	LIGHT	3.97106e+06	3.68029e+06	1.0	0.926777	0.0	0.0
339	A0A1L1SUB2|Q08091	Calponin (Fragment) OS=Mus musculus OX=10090 GN=Cnn1 PE=1 SV=1|Calponin-1 OS=Mus musculus OX=10090 GN=Cnn1 PE=1 SV=1	Cnn1	26067.1|33505.7	5.97741	0.0	61	174	5	3	4	1	1	LIGHT	1.7884e+06	452369.0	1.0	0.252946	0.0	0.0
340	P08113	Endoplasmin OS=Mus musculus OX=10090 GN=Hsp90b1 PE=1 SV=2	Hsp90b1	92703.4	8.50577	0.0	113	1883	292	30	88	54	28	LIGHT	9.84793e+09	7.98535e+08	1.0	0.0816857	0.0	0.021142
341	A0A0B4J1E2|Q9CSN1	SNW domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snw1 PE=1 SV=1|SNW domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snw1 PE=1 SV=3	Snw1	61480.5|61494.5	7.53227	0.0	128	1074	58	19	22	15	13	LIGHT	3.4114e+08	4.5434e+07	1.0	0.13479	0.0	0.0521775
342	A0A0J9YUQ8|P13020|P13020-2	Gelsolin (Fragment) OS=Mus musculus OX=10090 GN=Gsn PE=1 SV=1|Gelsolin OS=Mus musculus OX=10090 GN=Gsn PE=1 SV=3|Isoform 2 of Gelsolin OS=Mus musculus OX=10090 GN=Gsn	Gsn	62658.3|86287.2|80997.5	6.04299	0.0134172	27	27	1	1	0	1	1	LIGHT	1.54886e+06	0.0	1.0	0.0	0.0	0.0
343	Q922H2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial OS=Mus musculus OX=10090 GN=Pdk3 PE=1 SV=1	Pdk3	48063.7	6.93059	0.000607287	56	296	12	7	4	5	5	LIGHT	6.03764e+07	7.28891e+06	1.0	0.115975	0.0	0.0404563
344	Q922H4	Mannose-1-phosphate guanyltransferase alpha OS=Mus musculus OX=10090 GN=Gmppa PE=1 SV=1	Gmppa	46557.3	6.74281	0.0	76	349	14	7	2	7	6	LIGHT	4.22283e+07	4.57073e+06	1.0	0.109599	0.0	0.0294587
345	Q9QXP6-2	Isoform 2 of E3 ubiquitin-protein ligase makorin-1 OS=Mus musculus OX=10090 GN=Mkrn1	Mkrn1	20541.4	5.90365	0.00136846	46	46	1	1	0	1	1	LIGHT	1.39646e+06	0.0	1.0	0.0	0.0	0.0
346	A0A087WSE3|E9QQ25|Q62407	Striated muscle-specific serine/threonine-protein kinase (Fragment) OS=Mus musculus OX=10090 GN=Speg PE=1 SV=1|Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=1|Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=2	Speg	330798.0|356947.0|356975.0	5.9848	0.00263071	43	163	5	4	3	2	2	LIGHT	3.3064e+06	968137.0	1.0	0.26913	0.0	0.0904403
347	E9QLK3|Q8C3R1	BRCA1-associated ATM activator 1 OS=Mus musculus OX=10090 GN=Brat1 PE=1 SV=1|BRCA1-associated ATM activator 1 OS=Mus musculus OX=10090 GN=Brat1 PE=1 SV=1	Brat1	95390.8|90511.3	5.80674	0.0	59	124	5	3	2	2	2	LIGHT	8.08326e+06	945068.0	1.0	0.14271	0.0	0.0680994
348	Q9QXY6	EH domain-containing protein 3 OS=Mus musculus OX=10090 GN=Ehd3 PE=1 SV=2	Ehd3	60839.7	5.70679	0.0	68	409	16	3	10	4	3	LIGHT	6.33284e+06	0.0	1.0	0.0	0.0	0.0
349	A0A0R4J0T5|P28659|P28659-2|P28659-3|P28659-4	CUGBP Elav-like family member 1 OS=Mus musculus OX=10090 GN=Celf1 PE=1 SV=1|CUGBP Elav-like family member 1 OS=Mus musculus OX=10090 GN=Celf1 PE=1 SV=2|Isoform 2 of CUGBP Elav-like family member 1 OS=Mus musculus OX=10090 GN=Celf1|Isoform 3 of CUGBP Elav-like family member 1 OS=Mus musculus OX=10090 GN=Celf1|Isoform 4 of CUGBP Elav-like family member 1 OS=Mus musculus OX=10090 GN=Celf1	Celf1	52544.1|52473.0|51955.8|52026.8|55536.5	7.46684	0.0	93	570	35	8	12	12	6	LIGHT	4.26312e+08	2.74377e+07	1.0	0.0677234	0.0	0.0763558
350	A0A3B2W4A1|A0A3B2W7Y0|B8JJC6|Q8K0Y6|Q9Z273	Tubby-like protein OS=Mus musculus OX=10090 GN=Tulp1 PE=3 SV=1|Tubby-related protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Tulp1 PE=3 SV=1|Tubby-related protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Tulp1 PE=3 SV=1|Tubby-related protein 1 OS=Mus musculus OX=10090 GN=Tulp1 PE=2 SV=1|Tubby-related protein 1 OS=Mus musculus OX=10090 GN=Tulp1 PE=1 SV=1	Tulp1	54862.2|16231.7|28978.9|53814.7|60527.2	5.93751	0.016191	25	25	3	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
351	D6RI20|Q9CR20	Predicted gene, 50364 OS=Mus musculus OX=10090 GN=Gm50364 PE=4 SV=1|Immediate early response 3-interacting protein 1 OS=Mus musculus OX=10090 GN=Ier3ip1 PE=3 SV=1	Gm50364|Ier3ip1	16414.5|9067.93	6.44306	0.00324992	42	42	2	1	0	1	1	LIGHT	3.929e+06	0.0	1.0	0.0	0.0	0.0
352	Q9CR25	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 OS=Mus musculus OX=10090 GN=Dph2 PE=1 SV=1	Dph2	53130.1	6.0379	0.0	101	255	7	4	2	4	3	LIGHT	1.27272e+07	0.0	1.0	0.0	0.0	0.0
353	F6W5Q8|Q9CR26	Vacuolar protein sorting-associated protein VTA1 homolog (Fragment) OS=Mus musculus OX=10090 GN=Vta1 PE=1 SV=8|Vacuolar protein sorting-associated protein VTA1 homolog OS=Mus musculus OX=10090 GN=Vta1 PE=1 SV=1	Vta1	28210.9|34177.0	6.83931	0.0	72	148	4	3	1	3	2	LIGHT	2.72322e+07	1.64305e+06	1.0	0.0554263	0.0	0.0185323
354	P07356	Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2	Anxa2	38936.9	6.65974	0.0	59	618	25	14	17	5	5	LIGHT	3.05698e+07	5.20059e+06	1.0	0.102874	0.0	2.06915
355	Q9Z1B5	Mitotic spindle assembly checkpoint protein MAD2A OS=Mus musculus OX=10090 GN=Mad2l1 PE=1 SV=2	Mad2l1	23811.3	7.07587	0.00057132	53	223	12	6	4	5	4	LIGHT	2.8911e+08	2.12684e+07	1.0	0.0735101	0.0	0.0262951
356	Q9D753	Exosome complex component RRP43 OS=Mus musculus OX=10090 GN=Exosc8 PE=1 SV=1	Exosc8	30500.4	7.1198	0.0	89	416	24	9	6	8	6	LIGHT	1.3364e+08	9.87876e+06	1.0	0.0744254	0.0	0.016509
357	Q3TRP8|Q8C0D9|Q8C0D9-2	Centrosomal protein of 68 kDa OS=Mus musculus OX=10090 GN=Cep68 PE=1 SV=1|Centrosomal protein of 68 kDa OS=Mus musculus OX=10090 GN=Cep68 PE=1 SV=2|Isoform 2 of Centrosomal protein of 68 kDa OS=Mus musculus OX=10090 GN=Cep68	Cep68	68280.7|79612.5|71298.2	4.44704	0.00364906	40	40	2	1	0	1	1	LIGHT	81891.2	52222.5	1.0	0.637706	0.0	0.0
358	E9QKR1	Protein enabled homolog OS=Mus musculus OX=10090 GN=Enah PE=1 SV=2	Enah	62316.6	6.52303	0.0	83	490	17	8	13	1	1	LIGHT	5.3145e+06	237911.0	1.0	0.0447664	0.0	0.0
359	A2AI57|Q923J1	Transient receptor potential cation channel subfamily M member 7 OS=Mus musculus OX=10090 GN=Trpm7 PE=1 SV=1|Transient receptor potential cation channel subfamily M member 7 OS=Mus musculus OX=10090 GN=Trpm7 PE=1 SV=1	Trpm7	214301.0|214372.0	5.58894	0.00527786	38	96	3	3	2	1	1	LIGHT	752604.0	93209.5	1.0	0.123849	0.0	0.0
360	A0A0R4J040|D6RG73|Q8R079	Bifunctional apoptosis regulator OS=Mus musculus OX=10090 GN=Bfar PE=1 SV=1|Bifunctional apoptosis regulator OS=Mus musculus OX=10090 GN=Bfar PE=1 SV=1|Bifunctional apoptosis regulator OS=Mus musculus OX=10090 GN=Bfar PE=1 SV=1	Bfar	53588.3|20541.9|53618.2	6.02494	0.00364906	40	65	2	2	1	1	1	LIGHT	2.37735e+06	0.0	1.0	0.0	0.0	0.0
361	O70422	General transcription factor IIH subunit 4 OS=Mus musculus OX=10090 GN=Gtf2h4 PE=1 SV=1	Gtf2h4	52362.4	6.6002	0.0	81	299	11	6	3	5	3	LIGHT	2.63083e+07	3.86051e+06	1.0	0.147747	0.0	0.0119909
