protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
1237	E9QJS0|G5E8U5|G5E8U8|Q80ZK0	28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1|28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1|28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1|28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1	Mrps10	18743.9|23015.1|22928.1|18743.0	6.14565	0.000894775	50	83	3	2	0	3	2	LIGHT	8.29295e+06	1.00582e+06	1.0	0.123041	0.0	0.0189665
1238	Q8BHK9	DNA excision repair protein ERCC-6-like OS=Mus musculus OX=10090 GN=Ercc6l PE=1 SV=1	Ercc6l	139566.0	6.59046	0.0	67	912	30	22	16	10	9	LIGHT	4.45533e+07	3.67006e+06	1.0	0.075159	0.0	0.0571774
1239	Q80ZK9	WD and tetratricopeptide repeats protein 1 OS=Mus musculus OX=10090 GN=Wdtc1 PE=1 SV=1	Wdtc1	76767.8	5.76977	0.0	99	245	8	5	5	2	2	LIGHT	1.89597e+06	248175.0	1.0	0.135742	0.0	0.0542933
1240	Q63844	Mitogen-activated protein kinase 3 OS=Mus musculus OX=10090 GN=Mapk3 PE=1 SV=5	Mapk3	43381.2	6.55617	0.0	89	560	33	9	15	7	6	LIGHT	4.28682e+07	3.16952e+06	1.0	0.0746123	0.0	0.0165479
1241	A0A1D5RMM8|F8VQ28|Q8VI36	Paxillin OS=Mus musculus OX=10090 GN=Pxn PE=1 SV=2|Paxillin OS=Mus musculus OX=10090 GN=Pxn PE=1 SV=1|Paxillin OS=Mus musculus OX=10090 GN=Pxn PE=1 SV=1	Pxn	115387.0|65890.4|65860.4	5.55168	0.0	116	371	8	6	6	1	1	LIGHT	611057.0	60372.4	1.0	0.0988	0.0	0.0
1242	Q9EST3-2	Isoform 2 of Eukaryotic translation initiation factor 4E transporter OS=Mus musculus OX=10090 GN=Eif4enif1	Eif4enif1	105613.0	6.86205	0.000206526	58	268	7	6	4	3	2	LIGHT	2.21091e+07	2.2471e+06	1.0	0.100782	0.0	0.0145646
1243	A0A1D5RLM8	Predicted gene 11639 OS=Mus musculus OX=10090 GN=Gm11639 PE=1 SV=1	Gm11639	654995.0	6.63837	0.00649444	32	96	8	3	2	1	1	LIGHT	5.74237e+06	9.89361e+06	1.0	1.72291	0.0	0.0
1244	P11352	Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2	Gpx1	22544.3	6.51301	0.0	83	247	16	5	8	3	2	LIGHT	2.39645e+07	1.07642e+06	1.0	0.047656	0.0	0.0104847
1245	P97287	Induced myeloid leukemia cell differentiation protein Mcl-1 homolog OS=Mus musculus OX=10090 GN=Mcl1 PE=1 SV=3	Mcl1	35309.4	6.6221	0.0	83	237	10	5	2	4	4	LIGHT	2.39832e+07	2.09819e+07	1.0	0.851439	0.0	0.261287
1246	Q9D1A2	Cytosolic non-specific dipeptidase OS=Mus musculus OX=10090 GN=Cndp2 PE=1 SV=1	Cndp2	53189.8	7.36162	0.0	98	735	44	13	14	13	11	LIGHT	3.59877e+08	2.36948e+07	1.0	0.0692454	0.0	0.0336579
1247	P61327	Protein mago nashi homolog OS=Mus musculus OX=10090 GN=Magoh PE=2 SV=1	Magoh	17209.8	7.56972	0.0	80	316	16	6	7	6	3	LIGHT	4.64374e+08	2.39657e+07	1.0	0.0570003	0.0	0.140426
1248	Q9D7I5|Q9D7I5-2	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase OS=Mus musculus OX=10090 GN=Lhpp PE=1 SV=1|Isoform 2 of Phospholysine phosphohistidine inorganic pyrophosphate phosphatase OS=Mus musculus OX=10090 GN=Lhpp	Lhpp	29467.8|26448.4	7.7323	0.0	92	270	25	5	10	7	5	LIGHT	3.47398e+08	2.05602e+07	1.0	0.0564459	0.0	0.807523
1249	Q8K1M6	Dynamin-1-like protein OS=Mus musculus OX=10090 GN=Dnm1l PE=1 SV=2	Dnm1l	83119.7	7.29362	0.0	104	1085	55	23	15	21	18	LIGHT	2.47934e+08	1.37993e+07	1.0	0.0599085	0.0	0.0334674
1250	A0A0A6YX73|Q8K1M3	cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar2a PE=1 SV=1|Protein kinase, cAMP dependent regulatory, type II alpha OS=Mus musculus OX=10090 GN=Prkar2a PE=1 SV=1	Prkar2a	43480.6|45902.8	5.99112	0.0	64	351	16	7	10	1	1	LIGHT	1.69299e+06	251052.0	1.0	0.148289	0.0	0.0
1251	Q9DBG9	Tax1-binding protein 3 OS=Mus musculus OX=10090 GN=Tax1bp3 PE=1 SV=1	Tax1bp3	13714.1	6.18221	0.0	135	188	7	2	2	2	1	LIGHT	6.3361e+06	511265.0	1.0	0.0809256	0.0	0.00774819
1252	Q9DBG7	Signal recognition particle receptor subunit alpha OS=Mus musculus OX=10090 GN=Srpra PE=1 SV=1	Srpra	70035.3	7.04779	0.0	87	670	28	12	7	12	11	LIGHT	1.06183e+08	8.69137e+06	1.0	0.071676	0.0	0.937747
1253	Q9DBG6	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Mus musculus OX=10090 GN=Rpn2 PE=1 SV=1	Rpn2	69134.1	7.64417	0.0	96	509	35	10	13	9	6	LIGHT	3.4992e+08	2.82386e+07	1.0	0.0825612	0.0	0.0337371
1254	Q9DBG5	Perilipin-3 OS=Mus musculus OX=10090 GN=Plin3 PE=1 SV=1	Plin3	47347.0	7.37282	0.0	113	742	33	11	11	9	7	LIGHT	1.79217e+08	1.16645e+07	1.0	0.0652328	0.0	0.0327754
1255	P54071	Isocitrate dehydrogenase [NADP], mitochondrial OS=Mus musculus OX=10090 GN=Idh2 PE=1 SV=3	Idh2	51330.1	7.32206	0.0	135	953	46	15	19	14	10	LIGHT	2.40758e+08	1.99566e+07	1.0	0.0826887	0.0	0.0233663
1256	Q9CY34	NEDD8-conjugating enzyme UBE2F OS=Mus musculus OX=10090 GN=Ube2f PE=1 SV=1	Ube2f	21381.8	6.19827	0.0	93	118	3	2	1	1	1	LIGHT	3.573e+06	323274.0	1.0	0.090477	0.0	0.0
1257	Q64152-2	Isoform 2 of Transcription factor BTF3 OS=Mus musculus OX=10090 GN=Btf3	Btf3	17688.2	7.9413	0.000188005	53	218	28	4	5	12	3	LIGHT	6.98113e+08	6.8854e+07	1.0	0.0958223	0.0	0.0451283
1258	Q91XA2	Golgi membrane protein 1 OS=Mus musculus OX=10090 GN=Golm1 PE=1 SV=2	Golm1	44470.5	6.09251	0.00139276	48	120	6	3	0	3	3	LIGHT	7.71174e+06	5.55429e+06	1.0	0.723584	0.0	0.185684
1259	Q3UQ28	Peroxidasin homolog OS=Mus musculus OX=10090 GN=Pxdn PE=1 SV=2	Pxdn	167621.0	6.56376	0.0	98	483	23	11	7	10	10	LIGHT	3.22887e+07	1.9539e+07	1.0	0.51959	0.0	1.45927
1260	J3QNW0|P13864	DNA (cytosine-5)-methyltransferase OS=Mus musculus OX=10090 GN=Dnmt1 PE=1 SV=1|DNA (cytosine-5)-methyltransferase 1 OS=Mus musculus OX=10090 GN=Dnmt1 PE=1 SV=5	Dnmt1	172016.0|185411.0	7.52085	0.0	109	2814	156	53	41	54	40	LIGHT	1.4061e+09	8.39739e+07	1.0	0.0954252	0.0	0.0666685
1261	###REV###E9Q8Z1	Reverse sequence, was Predicted gene 6583 OS=Mus musculus OX=10090 GN=Gm6583 PE=4 SV=1	###Gm6583###	54541.9	6.38189	0.02276	19	19	1	1	0	1	1	LIGHT	3.43539e+06	0.0	1.0	0.0	0.0	0.0
1262	Q4VA55	PWWP domain-containing DNA repair factor 3B OS=Mus musculus OX=10090 GN=Pwwp3b PE=1 SV=2	Pwwp3b	77681.8	5.67226	0.0134639	25	25	2	1	0	1	1	LIGHT	767181.0	415522.0	1.0	0.541622	0.0	0.0
1263	Q99KD5	Protein unc-45 homolog A OS=Mus musculus OX=10090 GN=Unc45a PE=1 SV=2	Unc45a	104579.0	6.73306	0.0	92	1220	38	23	14	17	16	LIGHT	6.60346e+07	5.44311e+06	1.0	0.0685562	0.0	0.062455
1264	A0A1D5RLF1|Q8BGH4	Receptor expression-enhancing protein OS=Mus musculus OX=10090 GN=Reep1 PE=1 SV=1|Receptor expression-enhancing protein 1 OS=Mus musculus OX=10090 GN=Reep1 PE=1 SV=1	Reep1	32213.3|22384.4	5.45134	0.00715717	31	31	1	1	0	1	1	LIGHT	508367.0	90381.1	1.0	0.177787	0.0	0.0
1265	P15327	Bisphosphoglycerate mutase OS=Mus musculus OX=10090 GN=Bpgm PE=1 SV=2	Bpgm	30130.7	6.27525	0.00021978	61	189	5	4	3	2	2	LIGHT	5.95129e+06	698473.0	1.0	0.117967	0.0	0.00569629
1266	Q8BMA5	Protein NPAT OS=Mus musculus OX=10090 GN=Npat PE=1 SV=2	Npat	153223.0	5.98292	0.0	91	272	8	7	3	4	4	LIGHT	6.28289e+06	1.10757e+06	1.0	0.173728	0.0	0.0722601
1267	Q8BMA6	Signal recognition particle subunit SRP68 OS=Mus musculus OX=10090 GN=Srp68 PE=1 SV=2	Srp68	71043.5	7.31858	0.0	171	1148	49	19	10	19	17	LIGHT	3.29597e+08	2.74283e+07	1.0	0.0820664	0.0	0.0387658
1268	F6QKZ7|F6U3Z3|Q3UI66	Coiled-coil domain-containing protein 34 (Fragment) OS=Mus musculus OX=10090 GN=Ccdc34 PE=1 SV=1|Coiled-coil domain-containing protein 34 (Fragment) OS=Mus musculus OX=10090 GN=Ccdc34 PE=4 SV=1|Coiled-coil domain-containing protein 34 OS=Mus musculus OX=10090 GN=Ccdc34 PE=2 SV=1	Ccdc34	21176.4|15786.6|42588.7	5.22625	0.02276	19	19	1	1	0	1	1	LIGHT	95884.9	289545.0	1.0	3.01972	0.0	0.0
1269	Q9JKR6	Hypoxia up-regulated protein 1 OS=Mus musculus OX=10090 GN=Hyou1 PE=1 SV=1	Hyou1	111340.0	7.69669	0.0	98	1469	105	33	39	29	20	LIGHT	7.07364e+08	4.32433e+07	1.0	0.0619663	0.0	0.177152
1270	Q56A10|Q56A10-2	Zinc finger protein 608 OS=Mus musculus OX=10090 GN=Znf608 PE=1 SV=1|Isoform 2 of Zinc finger protein 608 OS=Mus musculus OX=10090 GN=Znf608	Znf608	163328.0|157071.0	5.67336	0.0	66	233	10	5	6	1	1	LIGHT	1.15569e+06	198555.0	1.0	0.171807	0.0	0.0
1271	P29341	Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2	Pabpc1	70854.0	8.15469	0.0	117	1804	146	21	47	33	17	LIGHT	1.43667e+09	1.61445e+08	1.0	0.0632528	0.0	0.541617
1272	Q9DC50	Peroxisomal carnitine O-octanoyltransferase OS=Mus musculus OX=10090 GN=Crot PE=1 SV=1	Crot	71131.4	7.17442	0.0	83	560	29	11	8	11	8	LIGHT	1.26043e+08	1.8863e+07	1.0	0.0656773	0.0	0.260946
1273	Q9DC51	Guanine nucleotide-binding protein G(i) subunit alpha OS=Mus musculus OX=10090 GN=Gnai3 PE=1 SV=3	Gnai3	41082.5	7.20992	0.0	81	617	49	7	17	7	6	LIGHT	1.07035e+08	1.63196e+07	1.0	0.159111	0.0	0.125257
1274	Q9D1D6	Collagen triple helix repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Cthrc1 PE=2 SV=2	Cthrc1	27013.6	6.36901	0.00324826	39	74	2	2	0	2	2	LIGHT	7.34779e+06	1.04807e+06	1.0	0.140754	0.0	0.0248626
1275	Q8K2V6|Q8K2V6-2	Importin-11 OS=Mus musculus OX=10090 GN=Ipo11 PE=1 SV=1|Isoform 2 of Importin-11 OS=Mus musculus OX=10090 GN=Ipo11	Ipo11	113370.0|114342.0	7.19112	0.0	120	769	36	15	12	12	11	LIGHT	1.29487e+08	1.16828e+07	1.0	0.0665161	0.0	0.0680659
1276	Q99N17	Cytochrome P450 CYP4F16 OS=Mus musculus OX=10090 GN=Cyp4f16 PE=1 SV=1	Cyp4f16	60761.3	6.06345	0.000881834	49	90	4	2	3	1	1	LIGHT	423302.0	145447.0	1.0	0.3436	0.0	0.0
1277	A2AFQ2|Q99N15	3-hydroxyacyl-CoA dehydrogenase type-2 OS=Mus musculus OX=10090 GN=Hsd17b10 PE=1 SV=1|17beta-hydroxysteroid dehydrogenase type 10/short chain L-3-hydroxyacyl-CoA dehydrogenase OS=Mus musculus OX=10090 GN=Hsd17b10 PE=1 SV=1	Hsd17b10	28470.3|27370.7	7.02859	0.0	129	526	20	7	6	6	6	LIGHT	1.0203e+08	7.6509e+06	1.0	0.0772639	0.0	0.0290583
1278	B1AQY9|B1AQZ0|B7ZC46|Q8CHH9|Q8CHH9-2	Septin-8 OS=Mus musculus OX=10090 GN=Septin8 PE=1 SV=1|Septin-8 OS=Mus musculus OX=10090 GN=Septin8 PE=1 SV=1|Septin-8 OS=Mus musculus OX=10090 GN=Septin8 PE=1 SV=1|Septin-8 OS=Mus musculus OX=10090 GN=Septin8 PE=1 SV=4|Isoform 2 of Septin-8 OS=Mus musculus OX=10090 GN=Septin8	Septin8	51456.0|56409.2|51205.9|50123.3|50284.4	6.36223	0.0	83	322	28	2	12	2	2	LIGHT	8.45854e+06	1.28905e+06	1.0	0.149216	0.0	0.0217307
1279	###REV###A0A2I3BQ98|###REV###E9PYD7|###REV###G5E8C2	Reverse sequence, was Kelch repeat and BTB (POZ) domain-containing 6 OS=Mus musculus OX=10090 GN=Kbtbd6 PE=4 SV=1|Reverse sequence, was Kelch repeat and BTB (POZ) domain-containing 6 OS=Mus musculus OX=10090 GN=Kbtbd6 PE=4 SV=3|Reverse sequence, was Kelch repeat and BTB (POZ) domain-containing 7 OS=Mus musculus OX=10090 GN=Kbtbd7 PE=4 SV=1	###Kbtbd6###|###Kbtbd7###	55374.6|62335.2|78822.7	4.76687	0.0217848	20	20	1	1	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
1280	P27612	Phospholipase A-2-activating protein OS=Mus musculus OX=10090 GN=Plaa PE=1 SV=4	Plaa	88591.1	7.20153	0.0	99	1310	55	23	15	21	15	LIGHT	3.49641e+08	1.92967e+07	1.0	0.0510608	0.0	0.0456307
1281	Q8R3V2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Mus musculus OX=10090 GN=Aimp2 PE=1 SV=1	Aimp2	31306.2	7.08657	0.0	132	443	14	8	5	5	5	LIGHT	6.71704e+07	6.33578e+06	1.0	0.0552889	0.0	0.27196
1282	A0A286YCI0|Q9JI78	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus OX=10090 GN=Ngly1 PE=1 SV=1|Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus OX=10090 GN=Ngly1 PE=1 SV=2	Ngly1	69060.6|75198.0	5.64153	0.00463933	36	82	3	3	2	1	1	LIGHT	695650.0	1.00461e+06	1.0	1.44413	0.0	0.0
1283	A8Y5T6|Q8CFI5	Probable proline--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Pars2 PE=1 SV=1|Probable proline--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Pars2 PE=1 SV=2	Pars2	58725.0|54395.7	5.95329	0.000545951	51	103	3	3	2	1	1	LIGHT	1.76417e+06	102088.0	1.0	0.0578675	0.0	0.0
1284	Q8CFI7	DNA-directed RNA polymerase II subunit RPB2 OS=Mus musculus OX=10090 GN=Polr2b PE=1 SV=2	Polr2b	135250.0	7.33755	0.0	102	1543	83	31	25	25	21	LIGHT	2.71706e+08	2.61197e+07	1.0	0.0971253	0.0	0.0327677
1285	A0A1Y7VMA0|Q9JI75	Ribosyldihydronicotinamide dehydrogenase [quinone] (Fragment) OS=Mus musculus OX=10090 GN=Nqo2 PE=1 SV=1|Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Mus musculus OX=10090 GN=Nqo2 PE=1 SV=3	Nqo2	21142.7|26459.3	6.45849	0.0	64	139	5	3	0	3	3	LIGHT	1.30701e+07	1.36395e+06	1.0	0.0779615	0.0	0.079675
1286	Q8CFI2	Ubiquitin-conjugating enzyme E2 R1 OS=Mus musculus OX=10090 GN=Cdc34 PE=1 SV=1	Cdc34	26776.1	7.06894	0.0	67	310	14	7	0	8	7	LIGHT	1.09394e+08	1.63315e+07	1.0	0.140469	0.0	0.076434
1287	###REV###A0A0R4J0G7|###REV###A0A2I3BPW9|###REV###A0A2I3BQS1|###REV###E9QQ48|###REV###Q8K4R9|###REV###Q8K4R9-2|###REV###Q8K4R9-3	Reverse sequence, was Disks large-associated protein 5 OS=Mus musculus OX=10090 GN=Dlgap5 PE=1 SV=1|Reverse sequence, was Disks large-associated protein 5 OS=Mus musculus OX=10090 GN=Dlgap5 PE=1 SV=1|Reverse sequence, was Disks large-associated protein 5 OS=Mus musculus OX=10090 GN=Dlgap5 PE=1 SV=1|Reverse sequence, was Disks large-associated protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Dlgap5 PE=1 SV=2|Reverse sequence, was Disks large-associated protein 5 OS=Mus musculus OX=10090 GN=Dlgap5 PE=1 SV=2|Reverse sequence, was Isoform 2 of Disks large-associated protein 5 OS=Mus musculus OX=10090 GN=Dlgap5|Reverse sequence, was Isoform 3 of Disks large-associated protein 5 OS=Mus musculus OX=10090 GN=Dlgap5	###Dlgap5###	90920.1|85127.2|68650.4|34198.1|90882.1|85089.2|70849.4	6.70766	0.0157068	23	23	3	1	2	1	1	LIGHT	6.845e+06	480126.0	1.0	0.0701426	0.0	0.0
1288	Q3U4S0	Pantothenate kinase 2 OS=Mus musculus OX=10090 GN=Pank2 PE=1 SV=1	Pank2	49113.9	5.64565	0.0	68	178	4	3	1	3	3	LIGHT	2.61795e+06	274881.0	1.0	0.102529	0.0	0.0557231
1289	Q71FD7	Filamin-binding LIM protein 1 OS=Mus musculus OX=10090 GN=Fblim1 PE=1 SV=2	Fblim1	42538.5	5.93364	0.0	123	248	5	4	2	3	3	LIGHT	4.70022e+06	0.0	1.0	0.0	0.0	0.0
1290	Q9CWR2	Histone-lysine N-methyltransferase SMYD3 OS=Mus musculus OX=10090 GN=Smyd3 PE=2 SV=1	Smyd3	50405.0	5.64711	0.00324826	39	63	3	2	1	1	1	LIGHT	913214.0	122743.0	1.0	0.134408	0.0	0.0
1291	P12025	Midkine OS=Mus musculus OX=10090 GN=Mdk PE=1 SV=2	Mdk	15994.0	7.24634	0.000191571	54	54	1	1	0	1	1	LIGHT	1.37982e+07	3.04145e+07	1.0	2.20425	0.0	0.0
1292	Q9CWR8	DNA (cytosine-5)-methyltransferase 3-like OS=Mus musculus OX=10090 GN=Dnmt3l PE=1 SV=1	Dnmt3l	49159.1	5.28511	0.00549695	35	55	2	2	0	2	2	LIGHT	536958.0	0.0	1.0	0.0	0.0	0.0
1293	D3YVE8	Solute carrier family 35 member G2 OS=Mus musculus OX=10090 GN=Slc35g2 PE=1 SV=1	Slc35g2	46820.9	4.17923	0.00794439	30	30	5	1	1	1	1	LIGHT	0.0	372069.0	1.0	inf	0.0	nan
1294	Q6DID3	SR-related and CTD-associated factor 8 OS=Mus musculus OX=10090 GN=Scaf8 PE=1 SV=1	Scaf8	139885.0	6.33671	0.0	78	540	20	11	9	7	6	LIGHT	3.98781e+07	3.7723e+06	1.0	0.0925643	0.0	0.046976
1295	Q6DID7	Protein wntless homolog OS=Mus musculus OX=10090 GN=Wls PE=1 SV=1	Wls	62831.0	6.29501	0.0	72	231	11	6	5	4	4	LIGHT	8.47448e+06	5.05754e+06	1.0	0.227102	0.0	4.46139
1296	B1AU74|Q9CWP6|Q9CWP6-2|Q9CWP6-3	Motile sperm domain-containing protein 2 OS=Mus musculus OX=10090 GN=Mospd2 PE=1 SV=1|Motile sperm domain-containing protein 2 OS=Mus musculus OX=10090 GN=Mospd2 PE=1 SV=2|Isoform 2 of Motile sperm domain-containing protein 2 OS=Mus musculus OX=10090 GN=Mospd2|Isoform 3 of Motile sperm domain-containing protein 2 OS=Mus musculus OX=10090 GN=Mospd2	Mospd2	60001.4|60045.4|55454.9|56136.0	6.40938	0.00297433	40	91	3	3	1	2	2	LIGHT	8.95385e+06	542488.0	1.0	0.0653758	0.0	0.0188798
1297	Q6DID5	PWWP domain-containing DNA repair factor 3A OS=Mus musculus OX=10090 GN=Pwwp3a PE=1 SV=1	Pwwp3a	77048.3	6.59807	0.0	96	534	17	11	9	5	5	LIGHT	2.35807e+07	3.97458e+06	1.0	0.176582	0.0	0.0468728
1298	Q8C460|Q8C460-2	ERI1 exoribonuclease 3 OS=Mus musculus OX=10090 GN=Eri3 PE=1 SV=1|Isoform 2 of ERI1 exoribonuclease 3 OS=Mus musculus OX=10090 GN=Eri3	Eri3	37677.9|33539.8	6.66888	0.00285307	41	67	4	2	1	1	1	LIGHT	6.68665e+06	616314.0	1.0	0.0921709	0.0	0.0
1299	D3YZD8|D3Z442|Q8R0P4	Mth938 domain-containing protein OS=Mus musculus OX=10090 GN=Aamdc PE=1 SV=1|Mth938 domain-containing protein OS=Mus musculus OX=10090 GN=Aamdc PE=1 SV=1|Mth938 domain-containing protein OS=Mus musculus OX=10090 GN=Aamdc PE=1 SV=1	Aamdc	16461.5|15346.9|13349.8	5.92457	0.000215936	60	86	2	2	0	2	2	LIGHT	3.63223e+06	0.0	1.0	0.0	0.0	0.0
1300	A2A6A1	G patch domain-containing protein 8 OS=Mus musculus OX=10090 GN=Gpatch8 PE=1 SV=1	Gpatch8	165914.0	6.39557	0.0	110	833	28	16	10	10	10	LIGHT	3.2705e+07	4.25643e+06	1.0	0.111215	0.0	2.07641
1301	A4FUP9|A4FUP9-2	Glycosyltransferase 1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Glt1d1 PE=2 SV=2|Isoform 2 of Glycosyltransferase 1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Glt1d1	Glt1d1	39045.0|17758.0	5.70785	0.0104442	28	28	2	1	0	1	1	LIGHT	1.01756e+06	0.0	1.0	0.0	0.0	0.0
1302	P30276	G2/mitotic-specific cyclin-B2 OS=Mus musculus OX=10090 GN=Ccnb2 PE=1 SV=2	Ccnb2	45696.0	5.97225	0.0	91	203	7	5	3	2	2	LIGHT	4.71492e+06	2.28343e+06	1.0	0.48465	0.0	0.00217983
1303	A0A140LHL9|Q60644|Q8BP65|Q9Z0Y9	Oxysterols receptor LXR-beta (Fragment) OS=Mus musculus OX=10090 GN=Nr1h2 PE=1 SV=1|Oxysterols receptor LXR-beta OS=Mus musculus OX=10090 GN=Nr1h2 PE=1 SV=1|Oxysterols receptor LXR-beta OS=Mus musculus OX=10090 GN=Nr1h2 PE=1 SV=1|Oxysterols receptor LXR-alpha OS=Mus musculus OX=10090 GN=Nr1h3 PE=1 SV=3	Nr1h2|Nr1h3	41941.3|50372.4|50047.1|51069.9	4.98065	0.0144732	24	24	1	1	0	1	1	LIGHT	194684.0	0.0	1.0	0.0	0.0	0.0
1304	H3BK16|H3BLL2|Q811I0|V9GX21	ATP synthase mitochondrial F1 complex assembly factor 1 (Fragment) OS=Mus musculus OX=10090 GN=Atpaf1 PE=1 SV=1|ATP synthase mitochondrial F1 complex assembly factor 1 OS=Mus musculus OX=10090 GN=Atpaf1 PE=1 SV=1|ATP synthase mitochondrial F1 complex assembly factor 1 OS=Mus musculus OX=10090 GN=Atpaf1 PE=1 SV=1|ATP synthase mitochondrial F1 complex assembly factor 1 (Fragment) OS=Mus musculus OX=10090 GN=Atpaf1 PE=1 SV=1	Atpaf1	23741.9|39113.7|36673.7|31293.7	6.12	0.00649444	32	57	3	2	1	1	1	LIGHT	2.1223e+06	281085.0	1.0	0.132443	0.0	0.0
1305	Q8R2V3	Zinc finger protein 445 OS=Mus musculus OX=10090 GN=Znf445 PE=2 SV=2	Znf445	117039.0	5.84589	0.000191571	54	112	4	3	2	1	1	LIGHT	1.04556e+06	548769.0	1.0	0.524855	0.0	0.0
1306	A0A0G2JGJ2|Q0VGT4|Q0VGT4-2	Protein ZGRF1 OS=Mus musculus OX=10090 GN=Zgrf1 PE=1 SV=1|Protein ZGRF1 OS=Mus musculus OX=10090 GN=Zgrf1 PE=1 SV=2|Isoform 2 of Protein ZGRF1 OS=Mus musculus OX=10090 GN=Zgrf1	Zgrf1	87328.3|208573.0|95436.5	5.64563	0.0157068	23	23	1	1	0	1	1	LIGHT	753419.0	0.0	1.0	0.0	0.0	0.0
1307	Q9D6H2	Intraflagellar transport protein 25 homolog OS=Mus musculus OX=10090 GN=Hspb11 PE=1 SV=2	Hspb11	16384.3	6.32676	0.00019516	55	55	3	1	1	1	1	LIGHT	3.56331e+06	360907.0	1.0	0.101284	0.0	0.0
1308	A0A0J9YTY0|A0A0J9YUL3|Q8C1B7|Q8C1B7-2|Q8C1B7-3	Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=1|Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=1|Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=4|Isoform 2 of Septin-11 OS=Mus musculus OX=10090 GN=Septin11|Isoform 3 of Septin-11 OS=Mus musculus OX=10090 GN=Septin11	Septin11	49233.2|50092.5|50005.4|49595.3|49219.1	7.22964	0.0	108	920	63	8	26	10	8	LIGHT	1.75677e+08	1.38803e+07	1.0	0.0809044	0.0	0.024395
1309	Q7TPV4	Myb-binding protein 1A OS=Mus musculus OX=10090 GN=Mybbp1a PE=1 SV=2	Mybbp1a	152854.0	8.18698	0.0	166	2926	222	49	82	52	37	LIGHT	3.29338e+09	1.6832e+08	1.0	0.0512428	0.0	0.0413944
1310	D3YYC3|G5E8N3|O88974|O88974-4	Histone-lysine N-methyltransferase SETDB1 OS=Mus musculus OX=10090 GN=Setdb1 PE=1 SV=1|Histone-lysine N-methyltransferase SETDB1 OS=Mus musculus OX=10090 GN=Setdb1 PE=1 SV=1|Histone-lysine N-methyltransferase SETDB1 OS=Mus musculus OX=10090 GN=Setdb1 PE=1 SV=1|Isoform 4 of Histone-lysine N-methyltransferase SETDB1 OS=Mus musculus OX=10090 GN=Setdb1	Setdb1	146544.0|146443.0|146453.0|146554.0	6.86514	0.0	88	827	19	17	7	12	11	LIGHT	6.15513e+07	7.46473e+06	1.0	0.131444	0.0	0.111414
1311	Q60953	Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=3	Pml	100118.0	6.96954	0.0	89	1013	33	19	11	13	13	LIGHT	1.22319e+08	1.57056e+07	1.0	0.0625295	0.0	2.58117
1312	A3KGJ7|E9Q5A8|Q60952	Centrosome-associated protein CEP250 OS=Mus musculus OX=10090 GN=Cep250 PE=1 SV=2|Centrosome-associated protein CEP250 OS=Mus musculus OX=10090 GN=Cep250 PE=1 SV=1|Centrosome-associated protein CEP250 OS=Mus musculus OX=10090 GN=Cep250 PE=1 SV=4	Cep250	279943.0|279814.0|277788.0	5.0385	0.00715717	31	81	5	2	3	1	1	LIGHT	178682.0	0.0	1.0	0.0	0.0	0.0
