protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
2385	Q96D31|Q96D31-2	Calcium release-activated calcium channel protein 1 OS=Homo sapiens OX=9606 GN=ORAI1 PE=1 SV=2|Isoform beta of Calcium release-activated calcium channel protein 1 OS=Homo sapiens OX=9606 GN=ORAI1	ORAI1	32818.8|25492.3	4.7303	0.0	64	98	5	2	1	1	1	LIGHT	137820.0	0.0	1.0	0.0	0.0	0.0
2386	O95347	Structural maintenance of chromosomes protein 2 OS=Homo sapiens OX=9606 GN=SMC2 PE=1 SV=2	SMC2	136085.0	6.83375	0.0	126	2831	118	51	49	29	27	LIGHT	2.09951e+08	1.38492e+07	1.0	0.0611218	0.0	0.0890347
2387	P62820	Ras-related protein Rab-1A OS=Homo sapiens OX=9606 GN=RAB1A PE=1 SV=3	RAB1A	22891.5	7.47874	0.0	94	721	89	5	55	1	1	LIGHT	5.17592e+07	1.98329e+06	1.0	0.0383177	0.0	0.0
2388	B5MDF5|P62826	GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=1|GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3	RAN	26378.5|24578.7	7.49891	0.0	79	712	115	16	56	8	7	LIGHT	5.86166e+08	1.96774e+07	1.0	0.0334665	0.0	0.215595
2389	A0A075B6E9|A0A494C1A4|Q96NW7|Q96NW7-2	Leucine-rich repeat-containing protein 7 OS=Homo sapiens OX=9606 GN=LRRC7 PE=1 SV=1|Leucine-rich repeat-containing protein 7 OS=Homo sapiens OX=9606 GN=LRRC7 PE=1 SV=1|Leucine-rich repeat-containing protein 7 OS=Homo sapiens OX=9606 GN=LRRC7 PE=1 SV=1|Isoform 2 of Leucine-rich repeat-containing protein 7 OS=Homo sapiens OX=9606 GN=LRRC7	LRRC7	169197.0|178391.0|173727.0|168536.0	NA	0.000393649	47	122	5	2	1	3	2	LIGHT	5.06802e+06	0.0	1.0	0.0	0.0	0.0
2390	A0A3B3IU65|A9UHW6|A9UHW6-2|A9UHW6-3|J3KSU6|J3QLD1|J3QLJ5|J3QRZ6	MIF4G domain-containing protein OS=Homo sapiens OX=9606 GN=MIF4GD PE=1 SV=1|MIF4G domain-containing protein OS=Homo sapiens OX=9606 GN=MIF4GD PE=1 SV=1|Isoform 2 of MIF4G domain-containing protein OS=Homo sapiens OX=9606 GN=MIF4GD|Isoform 3 of MIF4G domain-containing protein OS=Homo sapiens OX=9606 GN=MIF4GD|MIF4G domain-containing protein (Fragment) OS=Homo sapiens OX=9606 GN=MIF4GD PE=1 SV=1|MIF4G domain-containing protein (Fragment) OS=Homo sapiens OX=9606 GN=MIF4GD PE=1 SV=1|MIF4G domain-containing protein OS=Homo sapiens OX=9606 GN=MIF4GD PE=1 SV=1|MIF4G domain-containing protein (Fragment) OS=Homo sapiens OX=9606 GN=MIF4GD PE=1 SV=8	MIF4GD	31682.0|25749.0|29940.8|30699.1|18252.7|10283.2|28717.3|23665.0	5.43609	0.00013611	51	130	3	3	1	2	2	LIGHT	1.26064e+06	0.0	1.0	0.0	0.0	0.0
2391	Q96JC1|Q96JC1-2	Vam6/Vps39-like protein OS=Homo sapiens OX=9606 GN=VPS39 PE=1 SV=2|Isoform 2 of Vam6/Vps39-like protein OS=Homo sapiens OX=9606 GN=VPS39	VPS39	102885.0|101845.0	5.51665	0.0	75	700	19	16	16	1	1	LIGHT	695459.0	70320.0	1.0	0.101113	0.0	0.0
2392	Q8NDV1|Q8NDV1-2	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 OS=Homo sapiens OX=9606 GN=ST6GALNAC3 PE=2 SV=1|Isoform 2 of Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 OS=Homo sapiens OX=9606 GN=ST6GALNAC3	ST6GALNAC3	35885.0|24348.4	4.96167	0.0	68	68	1	1	0	1	1	LIGHT	360435.0	0.0	1.0	0.0	0.0	0.0
2393	Q9UBC2|Q9UBC2-2|Q9UBC2-3	Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1|Isoform 2 of Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1|Isoform 3 of Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1	EPS15L1	94311.1|99658.8|83310.7	6.11587	0.0	101	1571	43	27	9	24	22	LIGHT	2.6183e+07	0.0	1.0	0.0	0.0	0.0
2394	P16444	Dipeptidase 1 OS=Homo sapiens OX=9606 GN=DPEP1 PE=1 SV=3	DPEP1	46101.2	6.39511	0.00026462	48	223	7	6	6	1	1	LIGHT	3.88489e+06	128420.0	1.0	0.0330564	0.0	0.0
2395	Q93063|Q93063-3	Exostosin-2 OS=Homo sapiens OX=9606 GN=EXT2 PE=1 SV=1|Isoform 3 of Exostosin-2 OS=Homo sapiens OX=9606 GN=EXT2	EXT2	82943.1|86728.8	5.8642	0.0	96	797	33	17	15	6	6	LIGHT	7.91194e+06	2.17914e+06	1.0	0.199026	0.0	1.45241
2396	P29144|Q5VZU9	Tripeptidyl-peptidase 2 OS=Homo sapiens OX=9606 GN=TPP2 PE=1 SV=4|Tripeptidyl-peptidase 2 OS=Homo sapiens OX=9606 GN=TPP2 PE=1 SV=1	TPP2	139745.0|141160.0	6.61488	0.0	154	2284	90	48	51	14	14	LIGHT	8.4616e+07	6.52495e+06	1.0	0.03858	0.0	0.315691
2397	Q6IQ32	Activity-dependent neuroprotector homeobox protein 2 OS=Homo sapiens OX=9606 GN=ADNP2 PE=1 SV=1	ADNP2	124294.0	5.71075	0.0	80	474	14	11	12	1	1	LIGHT	753868.0	137446.0	1.0	0.182321	0.0	0.0
2398	Q9BSH4	Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1	TACO1	32912.9	6.173	0.0	100	430	17	7	8	1	1	LIGHT	3.18761e+06	210170.0	1.0	0.0659335	0.0	0.0
2399	B7ZAX5|Q01415|Q01415-2	N-acetylgalactosamine kinase OS=Homo sapiens OX=9606 GN=GALK2 PE=1 SV=1|N-acetylgalactosamine kinase OS=Homo sapiens OX=9606 GN=GALK2 PE=1 SV=1|Isoform 2 of N-acetylgalactosamine kinase OS=Homo sapiens OX=9606 GN=GALK2	GALK2	48516.4|51257.9|50115.4	5.51167	0.0	63	156	5	4	0	4	4	LIGHT	2.00385e+06	0.0	1.0	0.0	0.0	0.0
2400	A0A0A8KB88|A7UKX8|E7EPE2|F5H4Q8|J3KN53|Q00987|Q00987-11|Q00987-8|Q00987-9|Q8TE47	E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2 PE=1 SV=1|E3 ubiquitin-protein ligase Mdm2 (Fragment) OS=Homo sapiens OX=9606 GN=MDM2 PE=1 SV=1|E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2 PE=1 SV=2|E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2 PE=1 SV=1|E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2 PE=1 SV=1|E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2 PE=1 SV=1|Isoform 11 of E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2|Isoform Mdm2-alpha of E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2|Isoform Mdm2-F of E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2|E3 ubiquitin-protein ligase Mdm2 OS=Homo sapiens OX=9606 GN=MDM2 PE=1 SV=1	MDM2	20959.6|29054.1|60027.5|19251.7|53443.9|56281.5|57038.9|49484.0|50893.8|27870.0	5.05367	0.0	131	131	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
2401	B7WNT5|P36402|P36402-11|P36402-13|P36402-15|P36402-3|P36402-5|P36402-7|P36402-9	Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7 PE=1 SV=1|Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7 PE=1 SV=3|Isoform 6L of Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7|Isoform 7L of Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7|Isoform 8L of Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7|Isoform 1L of Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7|Isoform 2L of Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7|Isoform 3L of Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7|Isoform 5L of Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7	TCF7	52415.1|41729.7|54448.2|40079.1|40436.2|54604.3|41639.9|41926.9|39770.8	5.22287	0.0	113	154	2	1	1	1	1	LIGHT	607987.0	0.0	1.0	0.0	0.0	0.0
2402	Q86VQ0|S4R3K6	Lebercilin OS=Homo sapiens OX=9606 GN=LCA5 PE=1 SV=2|Lebercilin OS=Homo sapiens OX=9606 GN=LCA5 PE=1 SV=1	LCA5	80676.3|50310.5	4.86995	0.0	58	83	8	1	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
2403	P06213|P06213-2	Insulin receptor OS=Homo sapiens OX=9606 GN=INSR PE=1 SV=4|Isoform Short of Insulin receptor OS=Homo sapiens OX=9606 GN=INSR	INSR	158912.0|157726.0	5.27374	0.0	94	121	4	1	2	1	1	LIGHT	364118.0	0.0	1.0	0.0	0.0	0.0
2404	Q96AJ9|Q96AJ9-1	Vesicle transport through interaction with t-SNAREs homolog 1A OS=Homo sapiens OX=9606 GN=VTI1A PE=1 SV=2|Isoform 1 of Vesicle transport through interaction with t-SNAREs homolog 1A OS=Homo sapiens OX=9606 GN=VTI1A	VTI1A	25202.1|23534.9	6.12364	0.0	62	137	7	3	3	3	2	LIGHT	4.11081e+06	0.0	1.0	0.0	0.0	0.0
2405	F5GXQ0|Q5VW32|Q5VW32-2	BRO1 domain-containing protein BROX OS=Homo sapiens OX=9606 GN=BROX PE=1 SV=1|BRO1 domain-containing protein BROX OS=Homo sapiens OX=9606 GN=BROX PE=1 SV=1|Isoform 2 of BRO1 domain-containing protein BROX OS=Homo sapiens OX=9606 GN=BROX	BROX	38644.6|46959.8|43358.0	5.71372	0.0	72	203	10	5	4	4	3	LIGHT	5.94778e+06	0.0	1.0	0.0	0.0	0.0
2406	O43347	RNA-binding protein Musashi homolog 1 OS=Homo sapiens OX=9606 GN=MSI1 PE=1 SV=1	MSI1	39327.4	6.68627	0.0	103	697	36	10	19	4	4	LIGHT	1.92693e+07	3.2747e+06	1.0	0.0953556	0.0	8.20503
2407	A0A024RA52|P25787	Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=1|Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2	PSMA2	25996.3|25996.3	6.71778	0.0	101	619	45	10	21	5	5	LIGHT	1.00141e+08	3.76712e+06	1.0	0.036073	0.0	0.015278
2408	P25789	Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1	PSMA4	29750.3	6.82088	0.0	155	726	60	12	17	10	8	LIGHT	1.37689e+08	1.41303e+07	1.0	0.0530486	0.0	0.454538
2409	A0A590TQL1|A0A5F9ZCY9|Q96AP0|Q96AP0-2	Adrenocortical dysplasia homolog (Mouse), isoform CRA_a OS=Homo sapiens OX=9606 GN=ACD PE=1 SV=1|Adrenocortical dysplasia homolog (Mouse), isoform CRA_b OS=Homo sapiens OX=9606 GN=ACD PE=1 SV=1|Adrenocortical dysplasia protein homolog OS=Homo sapiens OX=9606 GN=ACD PE=1 SV=4|Isoform 2 of Adrenocortical dysplasia protein homolog OS=Homo sapiens OX=9606 GN=ACD	ACD	58666.3|58326.1|49848.6|49508.4	5.18724	0.0	74	156	4	3	1	2	2	LIGHT	566381.0	0.0	1.0	0.0	0.0	0.0
2410	A0A590UJ96	Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1	A0A590UJ96	119812.0	5.25295	0.0	75	185	3	3	2	1	1	LIGHT	266616.0	0.0	1.0	0.0	0.0	0.0
2411	Q13505|Q13505-3	Metaxin-1 OS=Homo sapiens OX=9606 GN=MTX1 PE=1 SV=3|Isoform 3 of Metaxin-1 OS=Homo sapiens OX=9606 GN=MTX1	MTX1	51658.7|35982.4	6.77467	0.0	104	414	16	9	10	3	3	LIGHT	5.11653e+07	2.73395e+06	1.0	0.0613099	0.0	0.0100359
2412	Q9BWJ5	Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1	SF3B5	10242.8	6.11808	0.0	65	159	9	3	3	5	3	LIGHT	1.26094e+07	0.0	1.0	0.0	0.0	0.0
2413	Q9H2M9	Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP2 PE=1 SV=1	RAB3GAP2	157482.0	6.21322	0.0	106	1715	58	35	46	4	4	LIGHT	8.05383e+06	637505.0	1.0	0.0774373	0.0	0.930792
2414	P07686	Beta-hexosaminidase subunit beta OS=Homo sapiens OX=9606 GN=HEXB PE=1 SV=3	HEXB	63527.4	6.80298	0.0	77	671	31	14	9	7	7	LIGHT	4.9204e+07	6.8519e+07	1.0	0.0564865	0.0	9.32227
2415	B2RNG4|C9JNQ0|E9PFM0|Q9C030|Q9C030-2|Q9C030-3	TRIM6-TRIM34 readthrough OS=Homo sapiens OX=9606 GN=TRIM6-TRIM34 PE=2 SV=1|Tripartite motif-containing protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=TRIM6 PE=4 SV=1|Tripartite motif-containing protein 6 OS=Homo sapiens OX=9606 GN=TRIM6 PE=4 SV=1|Tripartite motif-containing protein 6 OS=Homo sapiens OX=9606 GN=TRIM6 PE=1 SV=1|Isoform 2 of Tripartite motif-containing protein 6 OS=Homo sapiens OX=9606 GN=TRIM6|Isoform 3 of Tripartite motif-containing protein 6 OS=Homo sapiens OX=9606 GN=TRIM6	TRIM6	99833.2|11859.1|54615.1|57504.6|60512.3|36890.4	5.32031	0.00433787	35	35	1	1	0	1	1	LIGHT	569127.0	0.0	1.0	0.0	0.0	0.0
2416	Q96PQ6|Q96PQ6-2|Q96PQ6-3|Q96PQ6-4	Zinc finger protein 317 OS=Homo sapiens OX=9606 GN=ZNF317 PE=1 SV=2|Isoform 1 of Zinc finger protein 317 OS=Homo sapiens OX=9606 GN=ZNF317|Isoform 3 of Zinc finger protein 317 OS=Homo sapiens OX=9606 GN=ZNF317|Isoform 4 of Zinc finger protein 317 OS=Homo sapiens OX=9606 GN=ZNF317	ZNF317	69682.7|66138.0|56634.5|60179.2	NA	0.00989749	31	55	3	1	1	1	1	LIGHT	1.58709e+06	0.0	1.0	0.0	0.0	0.0
2417	Q8TEQ0|Q8TEQ0-2	Sorting nexin-29 OS=Homo sapiens OX=9606 GN=SNX29 PE=1 SV=3|Isoform 2 of Sorting nexin-29 OS=Homo sapiens OX=9606 GN=SNX29	SNX29	91596.3|89488.0	5.69377	0.0	85	269	7	5	1	5	5	LIGHT	2.66892e+06	0.0	1.0	0.0	0.0	0.0
2418	P42695	Condensin-2 complex subunit D3 OS=Homo sapiens OX=9606 GN=NCAPD3 PE=1 SV=2	NCAPD3	170950.0	5.32273	0.0	105	1277	44	26	32	1	1	LIGHT	444334.0	423690.0	1.0	0.95354	0.0	0.0
2419	P42696	RNA-binding protein 34 OS=Homo sapiens OX=9606 GN=RBM34 PE=1 SV=2	RBM34	48649.2	6.29748	0.0	90	756	24	16	17	3	3	LIGHT	1.30006e+07	785277.0	1.0	0.0579708	0.0	0.0175369
2420	###REV###V9GY82	Reverse sequence, was Protein APCDD1 (Fragment) OS=Homo sapiens OX=9606 GN=APCDD1 PE=1 SV=1	###APCDD1###	25957.6	5.87238	0.0255971	25	25	1	1	0	1	1	LIGHT	428288.0	0.0	1.0	0.0	0.0	0.0
2421	Q13951|Q13951-2	Core-binding factor subunit beta OS=Homo sapiens OX=9606 GN=CBFB PE=1 SV=2|Isoform 2 of Core-binding factor subunit beta OS=Homo sapiens OX=9606 GN=CBFB	CBFB	21722.8|22205.8	6.53594	0.0	120	593	21	9	13	1	1	LIGHT	5.46409e+06	484814.0	1.0	0.0887275	0.0	0.0
2422	Q659A1	Little elongation complex subunit 2 OS=Homo sapiens OX=9606 GN=ICE2 PE=1 SV=2	ICE2	110968.0	5.60007	0.0	138	424	11	8	1	8	8	LIGHT	3.6271e+06	0.0	1.0	0.0	0.0	0.0
2423	Q96BP2	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHCHD1 PE=1 SV=1	CHCHD1	13694.1	5.31875	0.000266809	49	71	4	2	1	2	2	LIGHT	1.30202e+06	0.0	1.0	0.0	0.0	0.0
2424	Q96BP3	Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 PE=1 SV=1	PPWD1	74098.1	5.02636	0.0	105	1087	41	24	33	1	1	LIGHT	4.80363e+06	216024.0	1.0	0.0449711	0.0	0.0
2425	Q96RQ3	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3	MCCC1	80935.1	6.0705	0.0	82	978	38	18	25	1	1	LIGHT	1.78035e+06	500114.0	1.0	0.280908	0.0	0.0
2426	A0A087WU02|Q96RQ1	Endoplasmic reticulum-Golgi intermediate compartment protein 2 OS=Homo sapiens OX=9606 GN=ERGIC2 PE=1 SV=1|Endoplasmic reticulum-Golgi intermediate compartment protein 2 OS=Homo sapiens OX=9606 GN=ERGIC2 PE=1 SV=2	ERGIC2	43689.7|42806.6	5.91031	0.0	71	179	5	4	0	4	4	LIGHT	5.8079e+06	0.0	1.0	0.0	0.0	0.0
2427	Q66K14|Q66K14-2	TBC1 domain family member 9B OS=Homo sapiens OX=9606 GN=TBC1D9B PE=1 SV=3|Isoform 2 of TBC1 domain family member 9B OS=Homo sapiens OX=9606 GN=TBC1D9B	TBC1D9B	141576.0|139722.0	5.90451	0.0	101	993	27	20	18	3	3	LIGHT	5.03361e+06	5.28686e+06	1.0	0.136689	0.0	1.5562
2428	Q9Y5E4	Protocadherin beta-5 OS=Homo sapiens OX=9606 GN=PCDHB5 PE=2 SV=1	PCDHB5	86825.3	5.13473	0.000515198	45	45	1	1	0	1	1	LIGHT	244374.0	180499.0	1.0	0.738619	0.0	0.0
2429	Q9Y5E7	Protocadherin beta-2 OS=Homo sapiens OX=9606 GN=PCDHB2 PE=1 SV=1	PCDHB2	87713.1	5.05404	0.000760842	43	43	2	1	0	1	1	LIGHT	223478.0	133476.0	1.0	0.597266	0.0	0.0
2430	Q96II8	DISP complex protein LRCH3 OS=Homo sapiens OX=9606 GN=LRCH3 PE=1 SV=2	LRCH3	87113.4	5.89821	0.0	91	756	19	14	15	1	1	LIGHT	1.25701e+06	148426.0	1.0	0.118079	0.0	0.0
2431	A0A1B0GVW0|O75787|O75787-2	Renin receptor OS=Homo sapiens OX=9606 GN=ATP6AP2 PE=1 SV=1|Renin receptor OS=Homo sapiens OX=9606 GN=ATP6AP2 PE=1 SV=2|Isoform 2 of Renin receptor OS=Homo sapiens OX=9606 GN=ATP6AP2	ATP6AP2	38361.9|38983.3|35589.6	6.68024	0.0	91	555	24	11	8	7	7	LIGHT	3.74225e+07	5.42771e+06	1.0	0.307998	0.0	0.363631
2432	Q8NCN4	E3 ubiquitin-protein ligase RNF169 OS=Homo sapiens OX=9606 GN=RNF169 PE=1 SV=2	RNF169	78230.0	5.56705	0.0	79	245	4	4	0	4	4	LIGHT	2.08401e+06	0.0	1.0	0.0	0.0	0.0
2433	Q8NCN5	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR PE=1 SV=2	PDPR	100156.0	6.11861	0.0	102	941	37	18	25	2	2	LIGHT	4.22857e+06	232491.0	1.0	0.0545097	0.0	0.00907447
2434	###REV###A2A2Q9|###REV###Q9Y312	Reverse sequence, was Protein AAR2 homolog OS=Homo sapiens OX=9606 GN=AAR2 PE=1 SV=1|Reverse sequence, was Protein AAR2 homolog OS=Homo sapiens OX=9606 GN=AAR2 PE=1 SV=2	###AAR2###	45575.1|43843.2	NA	0.033858	23	23	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
2435	O00291|O00291-4	Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1 PE=1 SV=5|Isoform 4 of Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1	HIP1	117232.0|114088.0	6.63776	0.0	103	1547	49	24	40	2	2	LIGHT	1.56844e+07	864602.0	1.0	0.0551865	0.0	0.000536911
2436	Q9Y478	5'-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens OX=9606 GN=PRKAB1 PE=1 SV=4	PRKAB1	30534.3	5.41005	0.0	61	129	3	3	1	2	2	LIGHT	1.48316e+06	0.0	1.0	0.0	0.0	0.0
2437	P17655	Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6	CAPN2	80800.1	6.25345	0.0	129	1110	30	19	24	1	1	LIGHT	2.45039e+06	156327.0	1.0	0.0637969	0.0	0.0
2438	O00548	Delta-like protein 1 OS=Homo sapiens OX=9606 GN=DLL1 PE=1 SV=2	DLL1	81995.1	5.55086	0.0	73	255	8	5	4	1	1	LIGHT	696660.0	331641.0	1.0	0.476045	0.0	0.0
2439	Q15024	Exosome complex component RRP42 OS=Homo sapiens OX=9606 GN=EXOSC7 PE=1 SV=3	EXOSC7	32428.3	6.47818	0.0	128	613	27	12	15	2	2	LIGHT	1.28748e+07	673406.0	1.0	0.0491812	0.0	0.014011
2440	Q15027	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ACAP1 PE=1 SV=1	ACAP1	82397.2	4.96583	0.0	91	226	6	4	4	2	2	LIGHT	365843.0	0.0	1.0	0.0	0.0	0.0
2441	B5MCF9|O00541|O00541-2	Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1|Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1|Isoform 2 of Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1	PES1	66435.2|68359.1|67812.9	6.89386	0.0	102	1220	49	24	21	12	12	LIGHT	1.00701e+08	1.33176e+07	1.0	0.0764644	0.0	2.10665
2442	Q15021	Condensin complex subunit 1 OS=Homo sapiens OX=9606 GN=NCAPD2 PE=1 SV=3	NCAPD2	158508.0	6.62566	0.0	141	2522	106	47	55	14	14	LIGHT	8.75652e+07	5.53448e+06	1.0	0.0678392	0.0	0.0453306
2443	J3QQW9|Q15022	Polycomb protein SUZ12 OS=Homo sapiens OX=9606 GN=SUZ12 PE=1 SV=1|Polycomb protein SUZ12 OS=Homo sapiens OX=9606 GN=SUZ12 PE=1 SV=3	SUZ12	81012.5|83743.9	6.00668	0.0	114	880	23	14	3	13	12	LIGHT	1.5354e+07	0.0	1.0	0.0	0.0	0.0
2444	I3L1J3|Q96SZ4|Q96SZ4-3	Zinc finger and SCAN domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZSCAN10 PE=1 SV=2|Zinc finger and SCAN domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZSCAN10 PE=1 SV=1|Isoform 3 of Zinc finger and SCAN domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZSCAN10	ZSCAN10	88920.8|82502.7|71616.8	5.01658	0.0	104	104	2	1	0	1	1	LIGHT	321384.0	0.0	1.0	0.0	0.0	0.0
2445	G3V196	Ras-related protein Rab-15 OS=Homo sapiens OX=9606 GN=RAB15 PE=1 SV=2	RAB15	27418.9	6.78935	0.0	69	306	30	6	16	1	1	LIGHT	8.48598e+06	462366.0	1.0	0.0544859	0.0	0.0
2446	Q99961	Endophilin-A2 OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=1	SH3GL1	41692.1	6.73147	0.0	106	1014	57	13	28	9	8	LIGHT	7.33849e+07	4.24203e+06	1.0	0.0458469	0.0	0.452298
2447	Q99962	Endophilin-A1 OS=Homo sapiens OX=9606 GN=SH3GL2 PE=1 SV=1	SH3GL2	40108.2	5.14742	0.0	73	404	16	4	9	2	2	LIGHT	585016.0	0.0	1.0	0.0	0.0	0.0
2448	Q9UI43	rRNA methyltransferase 2, mitochondrial OS=Homo sapiens OX=9606 GN=MRM2 PE=1 SV=1	MRM2	27805.5	5.65982	0.00328947	37	111	4	4	1	3	3	LIGHT	2.35436e+06	0.0	1.0	0.0	0.0	0.0
2449	Q5T280	Putative methyltransferase C9orf114 OS=Homo sapiens OX=9606 GN=SPOUT1 PE=1 SV=3	SPOUT1	42495.6	6.16899	0.0	72	418	10	8	2	6	6	LIGHT	9.61995e+06	0.0	1.0	0.0	0.0	0.0
2450	A0A2R8Y566	RAB11-binding protein RELCH OS=Homo sapiens OX=9606 GN=RELCH PE=1 SV=1	RELCH	135417.0	6.02325	0.0	135	1272	32	22	3	22	21	LIGHT	1.99215e+07	0.0	1.0	0.0	0.0	0.0
2451	P19823|Q5T985	Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2|Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=1	ITIH2	106853.0|105606.0	5.59239	0.0	56	140	5	3	2	3	2	LIGHT	4.76106e+06	0.0	1.0	0.0	0.0	0.0
2452	Q9H9A7	RecQ-mediated genome instability protein 1 OS=Homo sapiens OX=9606 GN=RMI1 PE=1 SV=3	RMI1	70670.6	6.02644	0.0	65	327	14	7	9	1	1	LIGHT	1.61046e+06	241445.0	1.0	0.149923	0.0	0.0
2453	A0A0D9SF94|Q86Y97	Histone-lysine N-methyltransferase KMT5C OS=Homo sapiens OX=9606 GN=KMT5C PE=1 SV=1|Histone-lysine N-methyltransferase KMT5C OS=Homo sapiens OX=9606 GN=KMT5C PE=1 SV=1	KMT5C	39605.4|52992.4	4.96046	0.0219364	26	26	2	1	0	1	1	LIGHT	201698.0	0.0	1.0	0.0	0.0	0.0
2454	Q96LW4|Q96LW4-2	DNA-directed primase/polymerase protein OS=Homo sapiens OX=9606 GN=PRIMPOL PE=1 SV=3|Isoform 2 of DNA-directed primase/polymerase protein OS=Homo sapiens OX=9606 GN=PRIMPOL	PRIMPOL	65169.2|65070.1	4.85368	0.033858	23	23	1	1	0	1	1	LIGHT	118002.0	0.0	1.0	0.0	0.0	0.0
2455	Q13405	39S ribosomal protein L49, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL49 PE=1 SV=1	MRPL49	19243.0	6.53573	0.0	88	278	8	5	4	2	2	LIGHT	1.14709e+07	728876.0	1.0	0.0633729	0.0	0.00281903
2456	Q9ULP9|Q9ULP9-2	TBC1 domain family member 24 OS=Homo sapiens OX=9606 GN=TBC1D24 PE=1 SV=2|Isoform 2 of TBC1 domain family member 24 OS=Homo sapiens OX=9606 GN=TBC1D24	TBC1D24	64019.3|63418.0	6.03802	0.0	96	433	13	8	2	8	7	LIGHT	8.00271e+06	0.0	1.0	0.0	0.0	0.0
